"","round","female","migrant","age","education","polint","prof_training","employment","east","party_pref","internal_effic_ind","external_effic_ind","risk_aversion_ind","csp","active_sport","active_music","active_union","active_environment","active_social","active_religion","active_political","active_other","treatment","wtr_cand","wtr_engage","information","perception_risk_1","perception_risk_2","perception_envir_ind","wtr_ind_full","wtr_ind_reduc","wtr_ind_friend","wtr_work_bt","traits_1","traits_2","traits_3","traits_4","traits_5","traits_6","traits_7","third_round"
"2274",3,1,0,65,1,7,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,NA,NA,1,3.25,1.75,2,1.5,3,NA,NA,NA,NA,NA,NA,NA,1
"2275",3,1,0,48,3,6,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4,NA,NA,4,3.25,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2276",3,0,0,70,3,7,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,4,NA,NA,1,2.5,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,1
"2277",3,0,0,71,1,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,NA,NA,3,4,2,1,3,5,NA,NA,NA,NA,NA,NA,NA,1
"2278",3,1,0,60,3,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,1,NA,NA,1,2,1.25,1,1.5,1,NA,NA,NA,NA,NA,NA,NA,1
"2279",3,0,0,71,2,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,2,NA,NA,1,3.25,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,1
"2280",3,1,0,34,2,1,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,NA,NA,4,3.5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1
"2281",3,1,0,34,3,6,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2,NA,NA,2,2.5,1.5,1.5,1.5,2,NA,NA,NA,NA,NA,NA,NA,1
"2282",3,1,0,33,2,5,NA,NA,NA,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,3,NA,NA,2,3.25,3.25,2.5,4,2,NA,NA,NA,NA,NA,NA,NA,1
"2283",3,0,0,49,3,6,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,3,NA,NA,2,3.25,2.75,2.5,3,4,NA,NA,NA,NA,NA,NA,NA,1
"2284",3,1,0,54,1,7,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,3,NA,NA,3,3.5,2.75,2,3.5,3,NA,NA,NA,NA,NA,NA,NA,1
"2285",3,1,0,60,1,6,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,NA,NA,3,2.5,2.5,2,3,4,NA,NA,NA,NA,NA,NA,NA,1
"2286",3,0,0,62,1,4,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"2287",3,1,0,33,2,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,NA,NA,3,3.5,1.25,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"2288",3,1,0,41,3,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,NA,NA,NA,3,3,2.66666666666667,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1
"2289",3,1,0,53,3,7,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,5,4,NA,NA,3,3,4.33333333333333,4.5,4,4,NA,NA,NA,NA,NA,NA,NA,1
"2290",3,1,1,32,3,6,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,NA,NA,1,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"2291",3,1,0,60,2,5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,NA,NA,1,3.75,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,1
"2292",3,1,0,50,3,7,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,NA,NA,1,3.25,2.25,1.5,3,3,NA,NA,NA,NA,NA,NA,NA,1
"2293",3,1,0,41,1,4,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,1,NA,NA,1,2,1.5,1.5,1.5,1,NA,NA,NA,NA,NA,NA,NA,1
"2294",3,1,1,41,3,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,3,NA,NA,1,2.75,3.75,3.5,4,2,NA,NA,NA,NA,NA,NA,NA,1
"2295",3,0,0,32,1,6,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,4,NA,NA,1,3.5,3.5,4,3,4,NA,NA,NA,NA,NA,NA,NA,1
"2296",3,0,0,67,1,7,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,3,4,NA,NA,1,3,3.75,3.5,4,5,NA,NA,NA,NA,NA,NA,NA,1
"2297",3,0,0,64,1,5,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,3,NA,NA,1,3,2.5,2.5,2.5,2,NA,NA,NA,NA,NA,NA,NA,1
"2298",3,1,0,70,1,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,NA,NA,NA,4,3.25,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1
"2299",3,0,0,66,1,6,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,2,NA,NA,1,2.75,3.25,2,4.5,2,NA,NA,NA,NA,NA,NA,NA,1
"2300",3,0,0,39,1,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,NA,NA,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1
"2301",3,0,0,42,1,7,NA,NA,NA,NA,NA,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,5,NA,NA,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,1
"2302",3,0,0,70,1,7,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,NA,NA,1,3.5,1.5,1,2,3,NA,NA,NA,NA,NA,NA,NA,1
"2303",3,1,0,66,3,7,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,1,NA,NA,1,1.75,1.75,1.5,2,3,NA,NA,NA,NA,NA,NA,NA,1
"2304",3,1,0,34,2,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,NA,NA,1,2.25,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,1
"2305",3,0,0,40,3,7,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,3,NA,NA,1,3.5,2.25,2,2.5,2,NA,NA,NA,NA,NA,NA,NA,1
"2306",3,1,0,52,3,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,NA,NA,3,2.75,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1
"2307",3,0,0,37,1,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,NA,NA,2,3,2.5,2.5,2.5,2,NA,NA,NA,NA,NA,NA,NA,1
"2308",3,0,0,41,3,7,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,1,NA,NA,3,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1
"2309",3,0,0,40,3,3,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3,NA,NA,1,3,3,2.5,3.5,2,NA,NA,NA,NA,NA,NA,NA,1
"2310",3,1,0,60,1,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,3,NA,NA,1,2.75,2.5,2,3,1,NA,NA,NA,NA,NA,NA,NA,1
"2311",3,0,0,42,2,6,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,4,NA,NA,4,3.5,3.5,4,3,4,NA,NA,NA,NA,NA,NA,NA,1
"2312",3,0,0,36,3,5,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,4,NA,NA,4,3,3.25,3.5,3,4,NA,NA,NA,NA,NA,NA,NA,1
"2313",3,0,0,59,1,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,NA,NA,2,3.25,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,1
"2314",3,0,1,41,1,4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,NA,NA,4,2.75,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1
"2315",3,1,0,73,1,7,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,4,NA,NA,4,3.25,3.5,3,4,3,NA,NA,NA,NA,NA,NA,NA,1
