Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;;insgesamt;männlich;weiblich;je km2;plz;Längengrad;Breitengrad;key_travel;Reisegebiete;Schlüssel;Grad der Verstädterung
60;64;8;3;36;5005;78;Schliengen;37,46; 5 521; 2 704; 2 817;147;79418;7,577673;47,754977;L13;Südlicher Schwarzwald;3;gering besiedelt
50;56;8;3;36;5006;;GVV Schönau im Schwarzwald;;;;;;;;;;;;
60;64;8;3;36;5006;4;Aitern;9,21;558;288;270;61;79677;7,894621;47,803346;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;36;5006;10;Böllen;5,67;93;48;45;16;79677;7,839713;47,801742;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;36;5006;25;Fröhnd;16,19;472;238;234;29;79677;7,883067;47,758286;L13;Südlicher Schwarzwald;3;gering besiedelt
60;63;8;3;36;5006;79;Schönau im Schwarzwald, Stadt;14,72; 2 448; 1 223; 1 225;166;79677;7,894115;47,786085;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;36;5006;80;Schönenberg;7,43;354;178;176;48;79677;7,880934;47,793602;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;36;5006;89;Tunau;4,05;186;100;86;46;79677;7,923595;47,786246;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;36;5006;90;Utzenfeld;7,4;618;307;311;84;79694;7,916875;47,801761;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;36;5006;94;Wembach;1,8;338;165;173;188;79677;7,888029;47,772937;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;36;5006;96;Wieden;12,25;552;283;269;45;79695;7,88345;47,841721;L13;Südlicher Schwarzwald;3;gering besiedelt
50;54;8;3;36;5007;;VVG der Stadt Schopfheim;;;;;;;;;;;;
60;64;8;3;36;5007;34;Hasel;11,65; 1 125;581;544;97;79686;7,897903;47,654288;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;36;5007;36;Hausen im Wiesental;5,14; 2 338; 1 143; 1 195;455;79688;7,8401;47,681727;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;36;5007;57;Maulburg;9,73; 4 330; 2 185; 2 145;445;79689;7,77816;47,640837;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;63;8;3;36;5007;81;Schopfheim, Stadt;67,94; 19 645; 9 513; 10 132;289;79650;7,822962;47,650141;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
50;56;8;3;36;5008;;GVV Vorderes Kandertal;;;;;;;;;;;;
60;64;8;3;36;5008;8;Binzen;5,81; 2 990; 1 459; 1 531;515;79589;7,627773;47,631528;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;36;5008;19;Eimeldingen;3,55; 2 522; 1 241; 1 281;710;79591;7,595534;47,630772;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;36;5008;24;Fischingen;1,89;746;369;377;395;79592;7,597834;47,650526;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;36;5008;73;Rümmingen;4,46; 1 820;916;904;408;79595;7,642922;47,641307;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;36;5008;75;Schallbach;3,95;771;375;396;195;79597;7,626845;47,654705;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;36;5008;100;Wittlingen;4,5;954;478;476;212;79599;7,648466;47,65692;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
50;54;8;3;36;5009;;VVG der Stadt Zell im Wiesental;;;;;;;;;;;;
60;63;8;3;36;5009;103;Zell im Wiesental, Stadt;36,12; 6 226; 3 087; 3 139;172;79669;7,852117;47,707567;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;36;5009;106;Häg-Ehrsberg;25,04;852;437;415;34;79685;7,906265;47,742861;L13;Südlicher Schwarzwald;3;gering besiedelt
40;44;8;3;37;;;Waldshut;;;;;;;;;;;;
50;50;8;3;37;2;;Albbruck;;;;;;;;;;;;
60;64;8;3;37;2;2;Albbruck;39,69; 7 133; 3 603; 3 530;180;79774;8,130079;47,591149;L13;Südlicher Schwarzwald;3;gering besiedelt
50;50;8;3;37;38;;Görwihl;;;;;;;;;;;;
60;64;8;3;37;38;38;Görwihl;50,41; 4 284; 2 132; 2 152;85;79733;8,07848;47,641249;L13;Südlicher Schwarzwald;3;gering besiedelt
50;50;8;3;37;62;;Klettgau;;;;;;;;;;;;
60;64;8;3;37;62;62;Klettgau;45,87; 7 430; 3 706; 3 724;162;79771;8,420527;47,658934;L13;Südlicher Schwarzwald;3;gering besiedelt
50;50;8;3;37;66;;Laufenburg (Baden), Stadt;;;;;;;;;;;;
60;63;8;3;37;66;66;Laufenburg (Baden), Stadt;23,55; 8 884; 4 348; 4 536;377;79725;8,061623;47,565321;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
50;50;8;3;37;106;;Stühlingen, Stadt;;;;;;;;;;;;
60;63;8;3;37;106;106;Stühlingen, Stadt;93,16; 5 143; 2 595; 2 548;55;79780;8,445849;47,745475;L13;Südlicher Schwarzwald;3;gering besiedelt
50;50;8;3;37;116;;Wehr, Stadt;;;;;;;;;;;;
60;63;8;3;37;116;116;Wehr, Stadt;35,66; 12 924; 6 254; 6 670;362;79664;7,904562;47,629747;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
50;54;8;3;37;5001;;VVG der Stadt Bonndorf im Schwarzwald;;;;;;;;;;;;
60;63;8;3;37;5001;22;Bonndorf im Schwarzwald, Stadt;75,91; 6 834; 3 491; 3 343;90;79848;8,343011;47,819632;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5001;127;Wutach;30,51; 1 213;599;614;40;79879;8,444351;47,837555;L13;Südlicher Schwarzwald;3;gering besiedelt
50;56;8;3;37;5002;;GVV Jestetten;;;;;;;;;;;;
60;64;8;3;37;5002;30;Dettighofen;14,38; 1 133;584;549;79;79802;8,483506;47,623497;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5002;60;Jestetten;20,63; 5 207; 2 525; 2 682;252;79798;8,567756;47,649692;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5002;70;Lottstetten;13,4; 2 211; 1 094; 1 117;165;79807;8,573676;47,627729;L13;Südlicher Schwarzwald;3;gering besiedelt
50;56;8;3;37;5003;;GVV Küssaberg;;;;;;;;;;;;
60;64;8;3;37;5003;53;Hohentengen am Hochrhein;27,57; 3 748; 1 928; 1 820;136;79801;8,434369;47,570554;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5003;125;Küssaberg;26,17; 5 337; 2 634; 2 703;204;79790;8,305426;47,589996;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
50;56;8;3;37;5004;;GVV Oberes Schlüchttal;;;;;;;;;;;;
60;64;8;3;37;5004;39;Grafenhausen;48,54; 2 255; 1 141; 1 114;46;79865;8,262034;47,772892;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5004;128;Ühlingen-Birkendorf;77,07; 5 230; 2 618; 2 612;68;79777;8,317652;47,718673;L13;Südlicher Schwarzwald;3;gering besiedelt
50;54;8;3;37;5005;;VVG der Stadt Bad Säckingen;;;;;;;;;;;;
60;64;8;3;37;5005;49;Herrischried;37,51; 2 820; 1 428; 1 392;75;79737;8,001829;47,665518;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5005;76;Murg;20,9; 6 998; 3 470; 3 528;335;79730;8,020644;47,55475;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;37;5005;90;Rickenbach;34,65; 3 966; 2 007; 1 959;114;79736;7,980212;47,619901;L13;Südlicher Schwarzwald;3;gering besiedelt
60;63;8;3;37;5005;96;Bad Säckingen, Stadt;25,34; 17 073; 8 273; 8 800;674;79713;7,948758;47,552535;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
50;56;8;3;37;5006;;GVV St. Blasien;;;;;;;;;;;;
60;64;8;3;37;5006;13;Bernau im Schwarzwald;38; 1 973; 1 007;966;52;79872;8,036108;47,80166;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5006;27;Dachsberg (Südschwarzwald);35,6; 1 370;672;698;38;79875;8,100949;47,729949;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5006;45;Häusern;8,88; 1 302;635;667;147;79837;8,16842;47,754099;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5006;51;Höchenschwand;29,56; 2 649; 1 326; 1 323;90;79862;8,166213;47,735352;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5006;59;Ibach;21,38;363;167;196;17;79837;8,067051;47,743143;L13;Südlicher Schwarzwald;3;gering besiedelt
60;63;8;3;37;5006;97;St. Blasien, Stadt;54,41; 4 037; 1 967; 2 070;74;79837;8,125605;47,761671;L13;Südlicher Schwarzwald;3;gering besiedelt
60;64;8;3;37;5006;108;Todtmoos;28,09; 1 952;965;987;69;79682;8,000825;47,739405;L13;Südlicher Schwarzwald;3;gering besiedelt
50;54;8;3;37;5007;;VVG der Stadt Waldshut-Tiengen;;;;;;;;;;;;
60;64;8;3;37;5007;32;Dogern;7,45; 2 343; 1 162; 1 181;314;79804;8,172428;47,60884;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;37;5007;65;Lauchringen;12,77; 7 662; 3 784; 3 878;600;79787;8,304688;47,630759;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;37;5007;118;Weilheim;35,65; 3 161; 1 599; 1 562;89;79809;8,24114;47,658072;L13;Südlicher Schwarzwald;3;gering besiedelt
60;67;8;3;37;5007;126;Waldshut-Tiengen, Stadt;77,97; 23 873; 11 738; 12 135;306;79761;8,271113;47,632439;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
50;54;8;3;37;5008;;VVG der Gemeinde Wutöschingen;;;;;;;;;;;;
60;64;8;3;37;5008;123;Wutöschingen;26,47; 6 637; 3 286; 3 351;251;79793;8,366501;47,659937;L13;Südlicher Schwarzwald;2;mittlere Besiedlungsdichte
60;64;8;3;37;5008;124;Eggingen;13,95; 1 707;855;852;122;79805;8,387665;47,700751;L13;Südlicher Schwarzwald;3;gering besiedelt
20;;8;4;;;;Reg.-Bez. Tübingen;;;;;;;;;;;;
30;;8;4;1;;;Region Neckar-Alb;;;;;;;;;;;;
40;44;8;4;15;;;Reutlingen;;;;;;;;;;;;
50;50;8;4;15;14;;Dettingen an der Erms;;;;;;;;;;;;
60;64;8;4;15;14;14;Dettingen an der Erms;15,79; 9 505; 4 706; 4 799;602;72581;9,346973;48,529679;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;50;8;4;15;19;;Eningen unter Achalm;;;;;;;;;;;;
60;64;8;4;15;19;19;Eningen unter Achalm;23,13; 11 202; 5 642; 5 560;484;72800;9,259408;48,486636;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;50;8;4;15;59;;Pfullingen, Stadt;;;;;;;;;;;;
60;63;8;4;15;59;59;Pfullingen, Stadt;30,14; 18 251; 8 867; 9 384;606;72793;9,226443;48,466279;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;50;8;4;15;61;;Reutlingen, Stadt;;;;;;;;;;;;
60;67;8;4;15;61;61;Reutlingen, Stadt;87,04; 115 006; 56 748; 58 258; 1 321;72764;9,212006;48,49208;L60;Schwäbische Alb;1;dicht besiedelt
50;50;8;4;15;73;;Trochtelfingen, Stadt;;;;;;;;;;;;
60;63;8;4;15;73;73;Trochtelfingen, Stadt;79,2; 6 377; 3 237; 3 140;81;72818;9,246991;48,308771;L60;Schwäbische Alb;3;gering besiedelt
50;50;8;4;15;80;;Wannweil;;;;;;;;;;;;
60;64;8;4;15;80;80;Wannweil;5,34; 5 284; 2 612; 2 672;990;72827;9,151047;48,517041;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;50;8;4;15;91;;Sonnenbühl;;;;;;;;;;;;
60;64;8;4;15;91;91;Sonnenbühl;61,25; 7 145; 3 623; 3 522;117;72820;9,179523;48,38956;L60;Schwäbische Alb;3;gering besiedelt
50;50;8;4;15;92;;Lichtenstein;;;;;;;;;;;;
60;64;8;4;15;92;92;Lichtenstein;34,24; 9 161; 4 561; 4 600;268;72805;9,254311;48,430248;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;50;8;4;15;93;;St. Johann;;;;;;;;;;;;
60;64;8;4;15;93;93;St. Johann;58,92; 5 091; 2 563; 2 528;86;72813;9,341241;48,453423;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;15;5001;;VVG der Gemeinde Engstingen;;;;;;;;;;;;
60;64;8;4;15;5001;89;Engstingen;31,52; 5 277; 2 624; 2 653;167;72829;9,285676;48,387146;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;15;5001;90;Hohenstein;61,71; 3 701; 1 855; 1 846;60;72531;9,3727;48,348388;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;15;5002;;VVG der Stadt Metzingen;;;;;;;;;;;;
60;64;8;4;15;5002;29;Grafenberg;3,5; 2 621; 1 322; 1 299;749;72661;9,305273;48,566126;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;67;8;4;15;5002;50;Metzingen, Stadt;34,55; 21 721; 10 661; 11 060;629;72555;9,284702;48,539158;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;15;5002;62;Riederich;4,64; 4 345; 2 133; 2 212;936;72585;9,268552;48,560229;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;54;8;4;15;5003;;VVG der Stadt Münsingen;;;;;;;;;;;;
60;64;8;4;15;5003;27;Gomadingen;45,83; 2 268; 1 200; 1 068;49;72532;9,386957;48,401333;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;15;5003;48;Mehrstetten;17,1; 1 394;716;678;82;72537;9,566367;48,376623;L60;Schwäbische Alb;3;gering besiedelt
60;63;8;4;15;5003;53;Münsingen, Stadt;116,93; 14 311; 7 063; 7 248;122;72525;9,494863;48,411369;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;15;5004;;VVG der Gemeinde Pliezhausen;;;;;;;;;;;;
60;64;8;4;15;5004;60;Pliezhausen;17,31; 9 554; 4 710; 4 844;552;72124;9,20596;48,559129;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;15;5004;87;Walddorfhäslach;14,44; 5 034; 2 518; 2 516;349;72141;9,181635;48,586919;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;54;8;4;15;5005;;VVG der Stadt Bad Urach;;;;;;;;;;;;
60;64;8;4;15;5005;28;Grabenstetten;14,53; 1 660;841;819;114;72582;9,461456;48,523681;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;15;5005;39;Hülben;6,41; 2 912; 1 444; 1 468;454;72584;9,408307;48,520004;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;63;8;4;15;5005;78;Bad Urach, Stadt;55,42; 12 373; 6 118; 6 255;223;72574;9,400021;48,493051;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;15;5005;88;Römerstein;46,04; 3 979; 2 005; 1 974;86;72587;9,514668;48,496398;L60;Schwäbische Alb;3;gering besiedelt
50;56;8;4;15;5006;;GVV Zwiefalten-Hayingen;;;;;;;;;;;;
60;63;8;4;15;5006;34;Hayingen, Stadt;63,36; 2 209; 1 133; 1 076;35;72534;9,475391;48,274365;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;15;5006;58;Pfronstetten;54,1; 1 472;777;695;27;72539;9,362101;48,275033;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;15;5006;85;Zwiefalten;45,39; 2 229; 1 168; 1 061;49;88529;9,462051;48,233888;L60;Schwäbische Alb;3;gering besiedelt
50;50;8;4;15;9971;;Gutsbezirk Münsingen, gemeindefreies Gebiet;;;;;;;;;;;;
60;66;8;4;15;9971;971;Gutsbezirk Münsingen, gemeindefreies Gebiet;64,63;  ;  ;  ;  ;;9,559519;48,445745;L60;Schwäbische Alb;3;gering besiedelt
40;44;8;4;16;;;Tübingen;;;;;;;;;;;;
50;50;8;4;16;9;;Dettenhausen;;;;;;;;;;;;
60;64;8;4;16;9;9;Dettenhausen;11,02; 5 518; 2 688; 2 830;501;72135;9,100748;48,607603;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;50;8;4;16;22;;Kirchentellinsfurt;;;;;;;;;;;;
60;64;8;4;16;22;22;Kirchentellinsfurt;10,99; 5 572; 2 766; 2 806;507;72138;9,149618;48,53123;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;50;8;4;16;23;;Kusterdingen;;;;;;;;;;;;
60;64;8;4;16;23;23;Kusterdingen;24,24; 8 603; 4 269; 4 334;355;72127;9,120318;48,521842;L60;Schwäbische Alb;3;gering besiedelt
50;50;8;4;16;41;;Tübingen, Universitätsstadt;;;;;;;;;;;;
60;67;8;4;16;41;41;Tübingen, Universitätsstadt;108,07; 88 347; 41 944; 46 403;817;72070;9,057829;48,522143;L60;Schwäbische Alb;1;dicht besiedelt
50;50;8;4;16;48;;Ammerbuch;;;;;;;;;;;;
60;64;8;4;16;48;48;Ammerbuch;48,04; 11 308; 5 641; 5 667;235;72119;8,965949;48,553816;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;56;8;4;16;5001;;GVV Steinlach-Wiesaz;;;;;;;;;;;;
60;64;8;4;16;5001;11;Dußlingen;13,06; 5 972; 2 933; 3 039;457;72144;9,054599;48,452421;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;16;5001;15;Gomaringen;17,32; 8 944; 4 397; 4 547;516;72810;9,096513;48,452476;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;16;5001;26;Nehren;8,58; 4 290; 2 116; 2 174;500;72147;9,069494;48,431274;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;54;8;4;16;5002;;VVG der Stadt Mössingen;;;;;;;;;;;;
60;64;8;4;16;5002;6;Bodelshausen;13,83; 5 727; 2 872; 2 855;414;72411;8,9735;48,392533;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;67;8;4;16;5002;25;Mössingen, Stadt;50,03; 20 286; 9 847; 10 439;405;72116;9,057746;48,405779;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;16;5002;31;Ofterdingen;15,15; 4 850; 2 429; 2 421;320;72131;9,030929;48,42084;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;54;8;4;16;5003;;VVG der Stadt Rottenburg am Neckar;;;;;;;;;;;;
60;64;8;4;16;5003;18;Hirrlingen;12,83; 3 052; 1 550; 1 502;238;72145;8,887737;48,412349;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;67;8;4;16;5003;36;Rottenburg am Neckar, Stadt;142,26; 44 203; 22 135; 22 068;311;72108;8,936507;48,479475;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;16;5003;49;Neustetten;15,88; 3 613; 1 793; 1 820;228;72149;8,882594;48,481308;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;16;5003;50;Starzach;27,84; 4 350; 2 165; 2 185;156;72181;8,812421;48,432044;L60;Schwäbische Alb;3;gering besiedelt
40;44;8;4;17;;;Zollernalbkreis;;;;;;;;;;;;
50;50;8;4;17;13;;Burladingen, Stadt;;;;;;;;;;;;
60;63;8;4;17;13;13;Burladingen, Stadt;123,31; 12 164; 5 967; 6 197;99;72393;9,1153;48,28913;L60;Schwäbische Alb;3;gering besiedelt
50;50;8;4;17;25;;Haigerloch, Stadt;;;;;;;;;;;;
60;63;8;4;17;25;25;Haigerloch, Stadt;76,44; 10 547; 5 263; 5 284;138;72401;8,804191;48,366535;L60;Schwäbische Alb;3;gering besiedelt
50;50;8;4;17;54;;Rosenfeld, Stadt;;;;;;;;;;;;
60;63;8;4;17;54;54;Rosenfeld, Stadt;51,11; 6 407; 3 223; 3 184;125;72348;8,722932;48,286035;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;17;5001;;VVG der Stadt Albstadt;;;;;;;;;;;;
60;64;8;4;17;5001;10;Bitz;8,82; 3 622; 1 749; 1 873;411;72475;9,092414;48,244285;L60;Schwäbische Alb;3;gering besiedelt
60;67;8;4;17;5001;79;Albstadt, Stadt;134,4; 44 696; 22 020; 22 676;333;72458;9,026328;48,214156;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;54;8;4;17;5002;;VVG der Stadt Balingen;;;;;;;;;;;;
60;67;8;4;17;5002;2;Balingen, Stadt;90,32; 33 750; 16 407; 17 343;374;72336;8,851349;48,275846;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;63;8;4;17;5002;22;Geislingen, Stadt;31,96; 5 919; 2 983; 2 936;185;72351;8,811353;48,287956;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;54;8;4;17;5003;;VVG der Gemeinde Bisingen;;;;;;;;;;;;
60;64;8;4;17;5003;8;Bisingen;32,83; 9 369; 4 590; 4 779;285;72406;8,917087;48,310155;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;17;5003;23;Grosselfingen;16,15; 2 141; 1 071; 1 070;133;72415;8,883505;48,335162;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;17;5004;;VVG der Stadt Hechingen;;;;;;;;;;;;
60;63;8;4;17;5004;31;Hechingen, Stadt;66,41; 19 047; 9 442; 9 605;287;72379;8,962947;48,351487;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;17;5004;36;Jungingen;9,33; 1 353;647;706;145;72417;9,040988;48,328627;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5004;51;Rangendingen;21,66; 5 234; 2 574; 2 660;242;72414;8,885614;48,382119;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;17;5005;;VVG der Stadt Meßstetten;;;;;;;;;;;;
60;63;8;4;17;5005;44;Meßstetten, Stadt;76,8; 10 792; 5 602; 5 190;141;72469;8,963167;48,180979;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5005;45;Nusplingen;20,75; 1 780;892;888;86;72362;8,890352;48,132002;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5005;47;Obernheim;15,01; 1 441;727;714;96;72364;8,861492;48,162516;L60;Schwäbische Alb;3;gering besiedelt
50;56;8;4;17;5006;;GVV Oberes Schlichemtal;;;;;;;;;;;;
60;64;8;4;17;5006;14;Dautmergen;4,54;406;206;200;89;72356;8,741018;48,242737;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5006;15;Dormettingen;6,55; 1 067;528;539;163;72358;8,771419;48,238093;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5006;16;Dotternhausen;10,01; 1 847;931;916;185;72359;8,792911;48,228177;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5006;29;Hausen am Tann;8,49;474;247;227;56;72361;8,836598;48,198362;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5006;52;Ratshausen;5,76;743;373;370;129;72365;8,792083;48,195108;L60;Schwäbische Alb;3;gering besiedelt
60;63;8;4;17;5006;57;Schömberg, Stadt;23,25; 4 651; 2 374; 2 277;200;72355;8,758829;48,211609;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5006;71;Weilen unter den Rinnen;3,08;601;311;290;195;72367;8,76575;48,189327;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5006;78;Zimmern unter der Burg;5,04;482;250;232;96;72369;8,718808;48,220374;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;17;5007;;VVG der Gemeinde Winterlingen;;;;;;;;;;;;
60;64;8;4;17;5007;63;Straßberg;24,91; 2 448; 1 221; 1 227;98;72479;9,092476;48,176381;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;17;5007;75;Winterlingen;50,63; 6 420; 3 133; 3 287;127;72474;9,117643;48,178723;L60;Schwäbische Alb;3;gering besiedelt
30;;8;4;2;;;Region Donau-Iller;;;;;;;;;;;;
40;42;8;4;21;;;Ulm, Stadtkreis;;;;;;;;;;;;
50;50;8;4;21;0;;Ulm, Universitätsstadt;;;;;;;;;;;;
60;62;8;4;21;0;0;Ulm, Universitätsstadt;118,68; 123 953; 61 244; 62 709; 1 044;89073;9,990402;48,398454;L60;Schwäbische Alb;1;dicht besiedelt
40;44;8;4;25;;;Alb-Donau-Kreis;;;;;;;;;;;;
50;50;8;4;25;39;;Erbach, Stadt;;;;;;;;;;;;
60;63;8;4;25;39;39;Erbach, Stadt;63,29; 13 376; 6 742; 6 634;211;89155;9,892784;48,326196;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;50;8;4;25;108;;Schelklingen, Stadt;;;;;;;;;;;;
60;63;8;4;25;108;108;Schelklingen, Stadt;75,85; 6 880; 3 493; 3 387;91;89601;9,734923;48,372526;L60;Schwäbische Alb;3;gering besiedelt
50;50;8;4;25;141;;Blaustein, Stadt;;;;;;;;;;;;
60;63;8;4;25;141;141;Blaustein, Stadt;55,61; 15 873; 7 940; 7 933;285;89134;9,921863;48,416145;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;54;8;4;25;5001;;VVG der Gemeinde Allmendingen;;;;;;;;;;;;
60;64;8;4;25;5001;2;Allmendingen;45,87; 4 374; 2 175; 2 199;95;89604;9,72429;48,330714;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;25;5001;4;Altheim;7,8;617;334;283;79;89605;9,770679;48,327677;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;25;5002;;VVG der Stadt Blaubeuren;;;;;;;;;;;;
60;64;8;4;25;5002;17;Berghülen;26,13; 1 939;981;958;74;89180;9,761209;48,464015;L60;Schwäbische Alb;3;gering besiedelt
60;63;8;4;25;5002;20;Blaubeuren, Stadt;79,13; 12 104; 6 095; 6 009;153;89143;9,783757;48,412587;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
50;56;8;4;25;5003;;GVV Dietenheim;;;;;;;;;;;;
60;63;8;4;25;5003;28;Dietenheim, Stadt;18,75; 6 742; 3 349; 3 393;360;89165;10,069592;48,212211;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;25;5003;66;Illerrieden;18,16; 3 287; 1 651; 1 636;181;89186;10,054151;48,271494;L60;Schwäbische Alb;2;mittlere Besiedlungsdichte
60;64;8;4;25;5003;140;Balzheim;17,57; 2 034; 1 056;978;116;88481;10,076078;48,180798;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;25;5004;;VVG der Gemeinde Dornstadt;;;;;;;;;;;;
60;64;8;4;25;5004;14;Beimerstetten;14,34; 2 566; 1 299; 1 267;179;89179;9,98581;48,481886;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;25;5004;31;Dornstadt;59,23; 8 807; 4 479; 4 328;149;89160;9,943366;48,466665;L60;Schwäbische Alb;3;gering besiedelt
60;64;8;4;25;5004;135;Westerstetten;13,1; 2 163; 1 072; 1 091;165;89198;9,950835;48,521516;L60;Schwäbische Alb;3;gering besiedelt
50;54;8;4;25;5005;;VVG der Stadt Ehingen (Donau);;;;;;;;;;;;
