city_id;city;pop;pop_female;pop_male;year;state
14511;      Chemnitz, Stadt;243089;116856;126233;2009;SN
14612;      Dresden, Stadt;517052;252919;264133;2009;SN
14713;      Leipzig, Stadt;518862;251748;267114;2009;SN
14521010;        Amtsberg;4062;1972;2090;2009;SN
14521020;        Annaberg-Buchholz, Stadt;22079;10555;11524;2009;SN
14521030;        Aue, Stadt;17533;8291;9242;2009;SN
14521035;        Aue-Bad Schlema, Stadt;-;-;-;2009;SN
14521040;        Auerbach;2728;1311;1417;2009;SN
14521050;        Bad Schlema;5195;2549;2646;2009;SN
14521060;        Bärenstein;2572;1264;1308;2009;SN
14521070;        Bernsbach;4452;2189;2263;2009;SN
14521080;        Bockau;2497;1209;1288;2009;SN
14521090;        Börnichen/Erzgeb.;1044;532;512;2009;SN
14521100;        Borstendorf;1408;671;737;2009;SN
14521110;        Breitenbrunn/Erzgeb.;6078;2963;3115;2009;SN
14521120;        Burkhardtsdorf;6499;3217;3282;2009;SN
14521130;        Crottendorf;4336;2109;2227;2009;SN
14521140;        Deutschneudorf;1129;597;532;2009;SN
14521150;        Drebach;3449;1759;1690;2009;SN
14521160;        Ehrenfriedersdorf, Stadt;5094;2446;2648;2009;SN
14521170;        Eibenstock, Stadt;6195;3008;3187;2009;SN
14521180;        Elterlein, Stadt;3098;1554;1544;2009;SN
14521190;        Erlbach-Kirchberg;1723;872;851;2009;SN
14521200;        Gelenau/Erzgeb.;4500;2205;2295;2009;SN
14521210;        Geyer, Stadt;3887;1904;1983;2009;SN
14521220;        Gornau/Erzgeb.;3942;1961;1981;2009;SN
14521230;        Gornsdorf;2158;1078;1080;2009;SN
14521240;        Großolbersdorf;3052;1531;1521;2009;SN
14521250;        Großrückerswalde;3754;1877;1877;2009;SN
14521260;        Grünhain-Beierfeld, Stadt;6354;3161;3193;2009;SN
14521270;        Grünhainichen;2374;1169;1205;2009;SN
14521280;        Heidersdorf;888;460;428;2009;SN
14521290;        Hohndorf;3868;1913;1955;2009;SN
14521300;        Hormersdorf;1579;773;806;2009;SN
14521310;        Jahnsdorf/Erzgeb.;5804;2909;2895;2009;SN
14521320;        Johanngeorgenstadt, Stadt;4779;2287;2492;2009;SN
14521330;        Jöhstadt, Stadt;3041;1533;1508;2009;SN
14521340;        Königswalde;2342;1156;1186;2009;SN
14521350;        Lauter/Sa., Stadt;4803;2337;2466;2009;SN
14521355;        Lauter-Bernsbach, Stadt;-;-;-;2009;SN
14521360;        Lengefeld, Stadt;4501;2204;2297;2009;SN
14521370;        Lößnitz, Stadt;9619;4645;4974;2009;SN
14521380;        Lugau/Erzgeb., Stadt;7187;3498;3689;2009;SN
14521390;        Marienberg, Stadt;13367;6630;6737;2009;SN
14521400;        Mildenau;3641;1818;1823;2009;SN
14521410;        Neukirchen/Erzgeb.;7055;3490;3565;2009;SN
14521420;        Niederdorf;1315;656;659;2009;SN
14521430;        Niederwürschnitz;2857;1418;1439;2009;SN
14521440;        Oberwiesenthal, Kurort, Stadt;2501;1219;1282;2009;SN
14521450;        Oelsnitz/Erzgeb., Stadt;12083;5872;6211;2009;SN
14521460;        Olbernhau, Stadt;10100;4946;5154;2009;SN
14521470;        Pfaffroda;2862;1430;1432;2009;SN
14521480;        Pobershau;2048;1027;1021;2009;SN
14521490;        Pockau;3995;1964;2031;2009;SN
14521495;        Pockau-Lengefeld, Stadt;-;-;-;2009;SN
14521500;        Raschau-Markersbach;5634;2774;2860;2009;SN
14521510;        Scheibenberg, Stadt;2256;1125;1131;2009;SN
14521520;        Schlettau, Stadt;2598;1246;1352;2009;SN
14521530;        Schneeberg, Stadt;15552;7503;8049;2009;SN
14521540;        Schönheide;5047;2485;2562;2009;SN
14521550;        Schwarzenberg/Erzgeb., Stadt;18687;8979;9708;2009;SN
14521560;        Sehmatal;7082;3517;3565;2009;SN
14521570;        Seiffen/Erzgeb., Kurort;2457;1254;1203;2009;SN
14521580;        Sosa;2069;1061;1008;2009;SN
14521590;        Stollberg/Erzgeb., Stadt;11891;5737;6154;2009;SN
14521600;        Stützengrün;3640;1800;1840;2009;SN
14521610;        Tannenberg;1208;611;597;2009;SN
14521620;        Thalheim/Erzgeb., Stadt;6978;3427;3551;2009;SN
14521630;        Thermalbad Wiesenbad;3587;1784;1803;2009;SN
14521640;        Thum, Stadt;5571;2736;2835;2009;SN
14521650;        Venusberg;2303;1156;1147;2009;SN
14521660;        Waldkirchen/Erzgeb.;-;-;-;2009;SN
14521670;        Wolkenstein, Stadt;4134;1995;2139;2009;SN
14521680;        Zöblitz, Stadt;2876;1448;1428;2009;SN
14521690;        Zschopau, Stadt, Motorradstadt;10474;5117;5357;2009;SN
14521700;        Zschorlau;5641;2762;2879;2009;SN
14521710;        Zwönitz, Stadt;11278;5545;5733;2009;SN
14522010;        Altmittweida;2045;1016;1029;2009;SN
14522020;        Augustusburg, Stadt;4983;2467;2516;2009;SN
14522030;        Bobritzsch;4521;2251;2270;2009;SN
14522035;        Bobritzsch-Hilbersdorf;-;-;-;2009;SN
14522040;        Bockelwitz;2682;1359;1323;2009;SN
14522050;        Brand-Erbisdorf, Stadt;10711;5197;5514;2009;SN
14522060;        Burgstädt, Stadt;11634;5544;6090;2009;SN
14522070;        Claußnitz;3359;1652;1707;2009;SN
14522080;        Döbeln, Stadt;20337;9792;10545;2009;SN
14522090;        Dorfchemnitz;1707;863;844;2009;SN
14522100;        Ebersbach;1058;533;525;2009;SN
14522110;        Eppendorf;4599;2228;2371;2009;SN
14522120;        Erlau;3456;1758;1698;2009;SN
14522130;        Falkenau;1957;972;985;2009;SN
14522140;        Flöha, Stadt;9974;4763;5211;2009;SN
14522150;        Frankenberg/Sa., Stadt, Garnisonsstadt;15878;7847;8031;2009;SN
14522160;        Frankenstein;1162;585;577;2009;SN
14522170;        Frauenstein, Stadt;3113;1558;1555;2009;SN
14522180;        Freiberg, Stadt, Universitätsstadt;41701;20532;21169;2009;SN
14522190;        Geringswalde, Stadt;4707;2319;2388;2009;SN
14522200;        Großhartmannsdorf;2670;1374;1296;2009;SN
14522210;        Großschirma, Stadt;5982;3017;2965;2009;SN
14522220;        Großweitzschen;3090;1541;1549;2009;SN
14522230;        Hainichen, Stadt;8972;4401;4571;2009;SN
14522240;        Halsbrücke;5432;2730;2702;2009;SN
14522250;        Hartha, Stadt;7924;3839;4085;2009;SN
14522260;        Hartmannsdorf;4563;2205;2358;2009;SN
14522270;        Hilbersdorf;1427;707;720;2009;SN
14522280;        Königsfeld;1640;841;799;2009;SN
14522290;        Königshain-Wiederau;2885;1450;1435;2009;SN
14522300;        Kriebstein;2433;1199;1234;2009;SN
14522310;        Leisnig, Stadt;6522;3159;3363;2009;SN
14522320;        Leubsdorf;3779;1907;1872;2009;SN
14522330;        Lichtenau;7712;3827;3885;2009;SN
14522340;        Lichtenberg/Erzgeb.;2929;1508;1421;2009;SN
14522350;        Lunzenau, Stadt;4868;2363;2505;2009;SN
14522360;        Mittweida, Stadt, Hochschulstadt;15726;7613;8113;2009;SN
14522370;        Mochau;2585;1320;1265;2009;SN
14522380;        Mühlau;2259;1129;1130;2009;SN
14522390;        Mulda/Sa.;2771;1412;1359;2009;SN
14522400;        Neuhausen/Erzgeb.;3054;1522;1532;2009;SN
14522410;        Niederstriegis;1255;642;613;2009;SN
14522420;        Niederwiesa;5076;2513;2563;2009;SN
14522430;        Oberschöna;3604;1867;1737;2009;SN
14522440;        Oederan, Stadt;7632;3693;3939;2009;SN
14522450;        Ostrau;4097;2114;1983;2009;SN
14522460;        Penig, Stadt;9798;4755;5043;2009;SN
14522470;        Rechenberg-Bienenmühle;2175;1081;1094;2009;SN
14522480;        Reinsberg;3138;1595;1543;2009;SN
14522490;        Rochlitz, Stadt;6361;3006;3355;2009;SN
14522500;        Rossau;3754;1893;1861;2009;SN
14522510;        Roßwein, Stadt;7022;3366;3656;2009;SN
14522520;        Sayda, Stadt;2068;1020;1048;2009;SN
14522530;        Seelitz;1943;980;963;2009;SN
14522540;        Striegistal;5359;2737;2622;2009;SN
14522550;        Taura;2528;1250;1278;2009;SN
14522570;        Waldheim, Stadt;8496;4273;4223;2009;SN
14522580;        Wechselburg;2076;1044;1032;2009;SN
14522590;        Weißenborn/Erzgeb.;2652;1341;1311;2009;SN
14522600;        Zettlitz;810;400;410;2009;SN
14522610;        Ziegra-Knobelsdorf;2202;1133;1069;2009;SN
14522620;        Zschaitz-Ottewig;1383;697;686;2009;SN
14523010;        Adorf/Vogtl., Stadt;5411;2603;2808;2009;SN
14523020;        Auerbach/Vogtl., Stadt;20220;9653;10567;2009;SN
14523030;        Bad Brambach;2089;986;1103;2009;SN
14523040;        Bad Elster, Stadt;3843;1832;2011;2009;SN
14523050;        Bergen;1053;505;548;2009;SN
14523060;        Bösenbrunn;1322;632;690;2009;SN
14523070;        Burgstein;1954;999;955;2009;SN
14523080;        Eichigt;1321;677;644;2009;SN
14523090;        Ellefeld;2854;1358;1496;2009;SN
14523100;        Elsterberg, Stadt;4726;2293;2433;2009;SN
14523110;        Erlbach;1827;908;919;2009;SN
14523120;        Falkenstein/Vogtl., Stadt;8821;4149;4672;2009;SN
14523130;        Grünbach;1854;887;967;2009;SN
14523140;        Hammerbrücke;-;-;-;2009;SN
14523150;        Heinsdorfergrund;2237;1095;1142;2009;SN
14523160;        Klingenthal, Stadt;8432;4031;4401;2009;SN
14523170;        Lengenfeld, Stadt;7667;3782;3885;2009;SN
14523180;        Leubnitz;1414;720;694;2009;SN
14523190;        Limbach;1546;740;806;2009;SN
14523200;        Markneukirchen, Stadt;6633;3257;3376;2009;SN
14523210;        Mehltheuer;1478;754;724;2009;SN
14523220;        Morgenröthe-Rautenkranz;-;-;-;2009;SN
14523230;        Mühlental;1588;806;782;2009;SN
14523240;        Mühltroff, Stadt;1775;874;901;2009;SN
14523245;        Muldenhammer;3542;1771;1771;2009;SN
14523250;        Mylau, Stadt;2858;1432;1426;2009;SN
14523260;        Netzschkau, Stadt;4157;1996;2161;2009;SN
14523270;        Neuensalz;2360;1170;1190;2009;SN
14523280;        Neumark;3159;1540;1619;2009;SN
14523290;        Neustadt/Vogtl.;1094;542;552;2009;SN
14523300;        Oelsnitz/Vogtl., Stadt;11524;5600;5924;2009;SN
14523310;        Pausa-Mühltroff, Stadt;3676;1788;1888;2009;SN
14523320;        Plauen, Stadt;66412;31960;34452;2009;SN
14523330;        Pöhl;2740;1350;1390;2009;SN
14523340;        Reichenbach im Vogtland, Stadt;20449;9678;10771;2009;SN
14523350;        Reuth;1025;517;508;2009;SN
14523360;        Rodewisch, Stadt;7065;3427;3638;2009;SN
14523365;        Rosenbach/Vogtl.;-;-;-;2009;SN
14523370;        Schöneck/Vogtl., Stadt;3485;1681;1804;2009;SN
14523380;        Steinberg;2943;1456;1487;2009;SN
14523390;        Syrau;1584;760;824;2009;SN
14523400;        Tannenbergsthal;-;-;-;2009;SN
14523410;        Theuma;1120;549;571;2009;SN
14523420;        Tirpersdorf;1424;701;723;2009;SN
14523430;        Treuen, Stadt;8614;4189;4425;2009;SN
14523440;        Triebel/Vogtl.;1428;707;721;2009;SN
14523450;        Weischlitz;3437;1683;1754;2009;SN
14523460;        Werda;1616;798;818;2009;SN
14523470;        Zwota;1419;700;719;2009;SN
14524010;        Bernsdorf;2432;1228;1204;2009;SN
14524020;        Callenberg;5402;2662;2740;2009;SN
14524030;        Crimmitschau, Stadt;21164;10234;10930;2009;SN
14524040;        Crinitzberg;2196;1105;1091;2009;SN
14524050;        Dennheritz;1433;714;719;2009;SN
14524060;        Fraureuth;5501;2690;2811;2009;SN
14524070;        Gersdorf;4236;2065;2171;2009;SN
14524080;        Glauchau, Stadt;24684;12014;12670;2009;SN
14524090;        Hartenstein, Stadt;4889;2383;2506;2009;SN
14524100;        Hartmannsdorf b. Kirchberg;1450;703;747;2009;SN
14524110;        Hirschfeld;1236;612;624;2009;SN
14524120;        Hohenstein-Ernstthal, Stadt;15930;7765;8165;2009;SN
14524130;        Kirchberg, Stadt;8953;4256;4697;2009;SN
14524140;        Langenbernsdorf;3830;1908;1922;2009;SN
14524150;        Langenweißbach;2731;1361;1370;2009;SN
14524160;        Lichtenstein/Sa., Stadt;12817;6117;6700;2009;SN
14524170;        Lichtentanne;6848;3297;3551;2009;SN
14524180;        Limbach-Oberfrohna, Stadt;25610;12347;13263;2009;SN
14524190;        Meerane, Stadt;16287;7791;8496;2009;SN
14524200;        Mülsen;12115;5983;6132;2009;SN
14524210;        Neukirchen/Pleiße;4250;2061;2189;2009;SN
14524220;        Niederfrohna;2437;1206;1231;2009;SN
14524230;        Oberlungwitz, Stadt;6424;3132;3292;2009;SN
14524240;        Oberwiera;1162;586;576;2009;SN
14524250;        Reinsdorf;8200;4035;4165;2009;SN
14524260;        Remse;1871;937;934;2009;SN
14524270;        Schönberg;967;481;486;2009;SN
14524280;        St. Egidien;3427;1673;1754;2009;SN
14524290;        Waldenburg, Stadt;4381;2160;2221;2009;SN
14524300;        Werdau, Stadt;22877;11081;11796;2009;SN
14524310;        Wildenfels, Stadt;3911;1947;1964;2009;SN
14524320;        Wilkau-Haßlau, Stadt;11127;5305;5822;2009;SN
14524330;        Zwickau, Stadt;94340;45379;48961;2009;SN
14612;      Dresden, Stadt;517052;252919;264133;2009;SN
14625010;        Arnsdorf;4707;2377;2330;2009;SN
14625020;        Bautzen, Stadt;40740;19581;21159;2009;SN
14625030;        Bernsdorf, Stadt;6065;3031;3034;2009;SN
14625040;        Bischofswerda, Stadt;12235;5873;6362;2009;SN
14625050;        Bretnig-Hauswalde;3096;1525;1571;2009;SN
14625060;        Burkau;2855;1442;1413;2009;SN
14625070;        Crostau;1603;798;805;2009;SN
14625080;        Crostwitz;1099;562;537;2009;SN
14625090;        Cunewalde;5185;2554;2631;2009;SN
14625100;        Demitz-Thumitz;2920;1450;1470;2009;SN
14625110;        Doberschau-Gaußig;4436;2247;2189;2009;SN
14625120;        Elsterheide;3813;1933;1880;2009;SN
14625130;        Elstra, Stadt;2930;1469;1461;2009;SN
14625140;        Frankenthal;1013;502;511;2009;SN
14625150;        Göda;3304;1678;1626;2009;SN
14625160;        Großdubrau;4412;2251;2161;2009;SN
14625170;        Großharthau;3179;1682;1497;2009;SN
14625180;        Großnaundorf;1031;514;517;2009;SN
14625190;        Großpostwitz/O.L.;2934;1444;1490;2009;SN
14625200;        Großröhrsdorf, Stadt;6918;3382;3536;2009;SN
14625210;        Guttau;1648;837;811;2009;SN
14625220;        Haselbachtal;4340;2223;2117;2009;SN
14625230;        Hochkirch;2475;1270;1205;2009;SN
14625240;        Hoyerswerda, Stadt;38218;18480;19738;2009;SN
14625250;        Kamenz, Stadt;17171;8749;8422;2009;SN
14625260;        Kirschau;2442;1239;1203;2009;SN
14625270;        Königsbrück, Stadt;4491;2172;2319;2009;SN
14625280;        Königswartha;3822;1907;1915;2009;SN
14625290;        Kubschütz;2784;1399;1385;2009;SN
14625300;        Laußnitz;1978;1023;955;2009;SN
14625310;        Lauta, Stadt;9476;4672;4804;2009;SN
14625320;        Lichtenberg;1678;844;834;2009;SN
14625330;        Lohsa;5838;2904;2934;2009;SN
14625340;        Malschwitz;3600;1797;1803;2009;SN
14625350;        Nebelschütz;1211;630;581;2009;SN
14625360;        Neschwitz;2496;1235;1261;2009;SN
14625370;        Neukirch;1719;872;847;2009;SN
14625380;        Neukirch/Lausitz;5287;2610;2677;2009;SN
14625390;        Obergurig;2158;1103;1055;2009;SN
14625400;        Oberlichtenau;-;-;-;2009;SN
14625410;        Ohorn;2430;1222;1208;2009;SN
14625420;        Oßling;2494;1315;1179;2009;SN
14625430;        Ottendorf-Okrilla;9920;4981;4939;2009;SN
14625440;        Panschwitz-Kuckau;2144;1032;1112;2009;SN
14625450;        Pulsnitz, Stadt;7743;3785;3958;2009;SN
14625460;        Puschwitz;956;489;467;2009;SN
14625470;        Räckelwitz;1179;588;591;2009;SN
14625480;        Radeberg, Stadt;18338;8940;9398;2009;SN
14625490;        Radibor;3434;1750;1684;2009;SN
14625500;        Ralbitz-Rosenthal;1749;922;827;2009;SN
14625510;        Rammenau;1459;724;735;2009;SN
14625520;        Schirgiswalde, Stadt;2883;1421;1462;2009;SN
14625525;        Schirgiswalde-Kirschau, Stadt;-;-;-;2009;SN
14625530;        Schmölln-Putzkau;3258;1647;1611;2009;SN
14625540;        Schönteichen;2274;1144;1130;2009;SN
14625550;        Schwepnitz;2611;1324;1287;2009;SN
14625560;        Sohland a. d. Spree;7274;3614;3660;2009;SN
14625570;        Spreetal;2101;1060;1041;2009;SN
14625580;        Steina;1755;881;874;2009;SN
14625590;        Steinigtwolmsdorf;3191;1609;1582;2009;SN
14625600;        Wachau;4448;2293;2155;2009;SN
14625610;        Weißenberg, Stadt;3418;1752;1666;2009;SN
14625620;        Wiednitz;973;488;485;2009;SN
14625630;        Wilthen, Stadt;5684;2725;2959;2009;SN
14625640;        Wittichenau, Stadt;6009;3015;2994;2009;SN
14626010;        Bad Muskau, Stadt;3905;1938;1967;2009;SN
14626020;        Beiersdorf;1253;639;614;2009;SN
14626030;        Bernstadt a. d. Eigen, Stadt;3828;1923;1905;2009;SN
14626040;        Berthelsdorf;1677;812;865;2009;SN
14626050;        Bertsdorf-Hörnitz;2346;1196;1150;2009;SN
14626060;        Boxberg/O.L.;5319;2736;2583;2009;SN
14626070;        Dürrhennersdorf;1148;553;595;2009;SN
14626080;        Ebersbach/Sa., Stadt;8108;3887;4221;2009;SN
14626085;        Ebersbach-Neugersdorf, Stadt;-;-;-;2009;SN
14626090;        Eibau;4686;2280;2406;2009;SN
14626100;        Gablenz;1831;930;901;2009;SN
14626110;        Görlitz, Stadt;55957;26811;29146;2009;SN
14626120;        Groß Düben;1260;638;622;2009;SN
14626130;        Großhennersdorf;1503;788;715;2009;SN
14626140;        Großschönau;6132;3006;3126;2009;SN
14626150;        Großschweidnitz;1356;698;658;2009;SN
14626160;        Hähnichen;1403;714;689;2009;SN
14626170;        Hainewalde;1695;874;821;2009;SN
14626180;        Herrnhut, Stadt;2691;1276;1415;2009;SN
14626190;        Hohendubrau;2119;1068;1051;2009;SN
14626200;        Horka;1903;969;934;2009;SN
14626210;        Jonsdorf, Kurort;1782;865;917;2009;SN
14626220;        Klitten;-;-;-;2009;SN
14626230;        Kodersdorf;2573;1308;1265;2009;SN
14626240;        Königshain;1282;626;656;2009;SN
14626245;        Kottmar;-;-;-;2009;SN
14626250;        Krauschwitz i.d. O.L.;3714;1841;1873;2009;SN
14626260;        Kreba-Neudorf;993;504;489;2009;SN
14626270;        Lawalde;2025;987;1038;2009;SN
14626280;        Leutersdorf;3951;1949;2002;2009;SN
14626290;        Löbau, Stadt;16639;7952;8687;2009;SN
14626300;        Markersdorf;4185;2156;2029;2009;SN
14626310;        Mittelherwigsdorf;3923;1996;1927;2009;SN
14626320;        Mücka;1155;593;562;2009;SN
14626330;        Neißeaue;1879;926;953;2009;SN
14626340;        Neugersdorf, Stadt;5978;2922;3056;2009;SN
14626350;        Neusalza-Spremberg, Stadt;3691;1818;1873;2009;SN
14626360;        Niedercunnersdorf;1609;814;795;2009;SN
14626370;        Niesky, Stadt;10168;4919;5249;2009;SN
14626380;        Obercunnersdorf;2093;1011;1082;2009;SN
14626390;        Oderwitz;5588;2704;2884;2009;SN
14626400;        Olbersdorf;5589;2663;2926;2009;SN
14626410;        Oppach;2914;1480;1434;2009;SN
14626420;        Ostritz, Stadt;2623;1277;1346;2009;SN
14626430;        Oybin;1524;759;765;2009;SN
14626440;        Quitzdorf am See;1381;686;695;2009;SN
14626450;        Reichenbach/O.L., Stadt;4069;2011;2058;2009;SN
14626460;        Rietschen;2834;1382;1452;2009;SN
14626470;        Rosenbach;1660;824;836;2009;SN
14626480;        Rothenburg/O.L., Stadt;5317;2728;2589;2009;SN
14626490;        Schleife;2719;1360;1359;2009;SN
14626500;        Schönau-Berzdorf a. d. Eigen;1645;831;814;2009;SN
14626510;        Schönbach;1276;640;636;2009;SN
14626520;        Schöpstal;2599;1311;1288;2009;SN
14626530;        Seifhennersdorf, Stadt;4300;2118;2182;2009;SN
14626540;        Sohland a. Rotstein;1370;706;664;2009;SN
14626550;        Strahwalde;762;391;371;2009;SN
14626560;        Trebendorf;1013;501;512;2009;SN
14626570;        Vierkirchen;1842;927;915;2009;SN
14626580;        Waldhufen;2657;1356;1301;2009;SN
14626590;        Weißkeißel;1381;709;672;2009;SN
14626600;        Weißwasser/O.L., Stadt;19615;9708;9907;2009;SN
14626610;        Zittau, Stadt;28638;13758;14880;2009;SN
14627010;        Coswig, Stadt;21600;10432;11168;2009;SN
14627020;        Diera-Zehren;3634;1831;1803;2009;SN
14627030;        Ebersbach;4698;2408;2290;2009;SN
14627040;        Glaubitz;2035;1069;966;2009;SN
14627050;        Gröditz, Stadt;7244;3548;3696;2009;SN
14627060;        Großenhain, Stadt;16870;8273;8597;2009;SN
14627070;        Hirschstein;2348;1194;1154;2009;SN
14627080;        Käbschütztal;2871;1467;1404;2009;SN
14627090;        Ketzerbachtal;2711;1393;1318;2009;SN
14627100;        Klipphausen;6134;3104;3030;2009;SN
14627110;        Lampertswalde;1913;975;938;2009;SN
14627120;        Leuben-Schleinitz;1449;716;733;2009;SN
14627130;        Lommatzsch, Stadt;5490;2644;2846;2009;SN
14627140;        Meißen, Stadt;27693;13264;14429;2009;SN
14627150;        Moritzburg;8219;4102;4117;2009;SN
14627160;        Nauwalde;1031;519;512;2009;SN
14627170;        Niederau;4047;2025;2022;2009;SN
14627180;        Nossen, Stadt;7184;3475;3709;2009;SN
14627190;        Nünchritz;6152;3006;3146;2009;SN
14627200;        Priestewitz;3409;1763;1646;2009;SN
14627210;        Radebeul, Stadt;33466;16217;17249;2009;SN
14627220;        Radeburg, Stadt;7661;3806;3855;2009;SN
14627230;        Riesa, Stadt;34324;16658;17666;2009;SN
14627240;        Röderaue;3013;1523;1490;2009;SN
14627250;        Schönfeld;1920;934;986;2009;SN
14627260;        Stauchitz;3389;1731;1658;2009;SN
14627270;        Strehla, Stadt;3969;1910;2059;2009;SN
14627280;        Tauscha;1493;766;727;2009;SN
14627290;        Thiendorf;2267;1183;1084;2009;SN
14627300;        Triebischtal;4393;2221;2172;2009;SN
14627310;        Weinböhla;10214;5029;5185;2009;SN
14627320;        Weißig a. Raschütz;927;471;456;2009;SN
14627330;        Wildenhain;-;-;-;2009;SN
14627340;        Wülknitz;1742;872;870;2009;SN
14627350;        Zabeltitz;2812;1439;1373;2009;SN
14627360;        Zeithain;6161;3074;3087;2009;SN
14628010;        Altenberg, Stadt;5694;2928;2766;2009;SN
14628020;        Bad Gottleuba-Berggießhübel, Stadt;5885;2935;2950;2009;SN
14628030;        Bad Schandau, Stadt;2882;1400;1482;2009;SN
14628040;        Bahretal;2261;1142;1119;2009;SN
14628050;        Bannewitz;10682;5265;5417;2009;SN
14628060;        Dippoldiswalde, Stadt;10323;5057;5266;2009;SN
14628070;        Dohma;2089;1066;1023;2009;SN
14628080;        Dohna, Stadt;6215;3101;3114;2009;SN
14628090;        Dorfhain;1154;584;570;2009;SN
14628100;        Dürrröhrsdorf-Dittersbach;4415;2210;2205;2009;SN
14628110;        Freital, Stadt;39200;19269;19931;2009;SN
14628120;        Geising, Stadt;3145;1572;1573;2009;SN
14628130;        Glashütte, Stadt;7189;3604;3585;2009;SN
14628140;        Gohrisch;2132;1054;1078;2009;SN
14628150;        Hartmannsdorf-Reichenau;1135;562;573;2009;SN
14628160;        Heidenau, Stadt;16379;8055;8324;2009;SN
14628170;        Hermsdorf/Erzgeb.;935;466;469;2009;SN
14628180;        Höckendorf;3005;1493;1512;2009;SN
14628190;        Hohnstein, Stadt;3567;1778;1789;2009;SN
14628200;        Kirnitzschtal;2126;1085;1041;2009;SN
14628205;        Klingenberg;-;-;-;2009;SN
14628210;        Königstein/Sächs. Schw., Stadt;2341;1177;1164;2009;SN
14628220;        Kreischa;4405;2204;2201;2009;SN
14628230;        Liebstadt, Stadt;1351;707;644;2009;SN
14628240;        Lohmen;3186;1546;1640;2009;SN
14628250;        Müglitztal;2110;1069;1041;2009;SN
14628260;        Neustadt in Sachsen, Stadt;13954;6884;7070;2009;SN
14628270;        Pirna, Stadt;39030;18854;20176;2009;SN
14628280;        Porschdorf;1242;629;613;2009;SN
14628290;        Pretzschendorf;4166;2132;2034;2009;SN
14628300;        Rabenau, Stadt;4519;2290;2229;2009;SN
14628310;        Rathen, Kurort;394;196;198;2009;SN
14628320;        Rathmannsdorf;1030;478;552;2009;SN
14628330;        Reinhardtsdorf-Schöna;1510;777;733;2009;SN
14628340;        Rosenthal-Bielatal;1689;792;897;2009;SN
14628350;        Schmiedeberg;4636;2308;2328;2009;SN
14628360;        Sebnitz, Stadt;8568;4153;4415;2009;SN
14628370;        Stadt Wehlen, Stadt;1703;888;815;2009;SN
14628380;        Stolpen, Stadt;5872;2931;2941;2009;SN
14628390;        Struppen;2563;1296;1267;2009;SN
14628400;        Tharandt, Stadt;5490;2770;2720;2009;SN
14628410;        Wilsdruff, Stadt;13671;6876;6795;2009;SN
14713;      Leipzig, Stadt;518862;251748;267114;2009;SN
14729010;        Bad Lausick, Stadt;8553;4137;4416;2009;SN
14729020;        Belgershain;3414;1702;1712;2009;SN
14729030;        Bennewitz;5165;2577;2588;2009;SN
14729040;        Böhlen, Stadt;6899;3417;3482;2009;SN
14729050;        Borna, Stadt;20920;10169;10751;2009;SN
14729060;        Borsdorf;8224;3992;4232;2009;SN
14729070;        Brandis, Stadt;9567;4705;4862;2009;SN
14729080;        Colditz, Stadt;4870;2342;2528;2009;SN
14729090;        Deutzen;1904;961;943;2009;SN
14729100;        Elstertrebnitz;1395;675;720;2009;SN
14729110;        Espenhain;2536;1309;1227;2009;SN
14729120;        Eulatal;-;-;-;2009;SN
14729130;        Falkenhain;3759;1859;1900;2009;SN
14729140;        Frohburg, Stadt;11024;5556;5468;2009;SN
14729150;        Geithain, Stadt;5876;2830;3046;2009;SN
14729160;        Grimma, Stadt;18905;9166;9739;2009;SN
14729170;        Groitzsch, Stadt;8155;4017;4138;2009;SN
14729180;        Großbothen;3453;1736;1717;2009;SN
14729190;        Großpösna;5458;2732;2726;2009;SN
14729200;        Hohburg;2841;1463;1378;2009;SN
14729210;        Kitzen;1913;1017;896;2009;SN
14729220;        Kitzscher, Stadt;5615;2738;2877;2009;SN
14729230;        Kohren-Sahlis, Stadt;2876;1459;1417;2009;SN
14729245;        Lossatal;-;-;-;2009;SN
14729250;        Machern;6723;3283;3440;2009;SN
14729260;        Markkleeberg, Stadt;24254;11650;12604;2009;SN
14729270;        Markranstädt, Stadt;15081;7395;7686;2009;SN
14729280;        Mutzschen, Stadt;2258;1162;1096;2009;SN
14729290;        Narsdorf;1812;918;894;2009;SN
14729300;        Naunhof, Stadt;8567;4215;4352;2009;SN
14729310;        Nerchau, Stadt;3899;1963;1936;2009;SN
14729320;        Neukieritzsch;5740;2803;2937;2009;SN
14729330;        Otterwisch;1475;743;732;2009;SN
14729340;        Parthenstein;3708;1869;1839;2009;SN
14729350;        Pegau, Stadt;4654;2271;2383;2009;SN
14729360;        Regis-Breitingen, Stadt;4145;2114;2031;2009;SN
14729370;        Rötha, Stadt;3934;2018;1916;2009;SN
14729380;        Thallwitz;3728;1897;1831;2009;SN
14729390;        Thümmlitzwalde;3216;1637;1579;2009;SN
14729400;        Trebsen/Mulde, Stadt;4164;2046;2118;2009;SN
14729410;        Wurzen, Stadt;16959;8156;8803;2009;SN
14729420;        Zschadraß;3279;1645;1634;2009;SN
14729430;        Zwenkau, Stadt;8776;4287;4489;2009;SN
14730010;        Arzberg;2140;1069;1071;2009;SN
14730020;        Bad Düben, Stadt;8356;4100;4256;2009;SN
14730030;        Beilrode;2575;1287;1288;2009;SN
