Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;;insgesamt;männlich;weiblich;je km2;plz;Längengrad;Breitengrad;key_travel;Reisegebiete;Schlüssel;Grad der Verstädterung
50;50;3;3;54;9502;;Göhrde, gemfr. Gebiet;;;;;;;;;;;;
60;66;3;3;54;9502;502;Göhrde, gemfr. Gebiet;51,81;0;0;0;0;;10,833822;53,114155;G09;Lüneburger Heide;3;gering besiedelt
40;44;3;3;55;;;Lüneburg;;;;;;;;;;;;
50;50;3;3;55;1;;Adendorf;;;;;;;;;;;;
60;64;3;3;55;1;1;Adendorf;16,08; 10 651; 5 083; 5 568;662;21365;10,443754;53,287818;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
50;50;3;3;55;9;;Bleckede, Stadt;;;;;;;;;;;;
60;63;3;3;55;9;9;Bleckede, Stadt;140,49; 9 420; 4 574; 4 846;67;21354;10,732726;53,291349;G09;Lüneburger Heide;3;gering besiedelt
50;50;3;3;55;22;;Lüneburg, Hansestadt;;;;;;;;;;;;
60;63;3;3;55;22;22;Lüneburg, Hansestadt;70,34; 72 546; 34 662; 37 884; 1 031;21335;10,408793;53,249157;G09;Lüneburger Heide;1;dicht besiedelt
50;50;3;3;55;49;;Amt Neuhaus;;;;;;;;;;;;
60;64;3;3;55;49;49;Amt Neuhaus;237,24; 4 776; 2 405; 2 371;20;19273;10,936349;53,269874;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;55;5401;;Amelinghausen;;;;;;;;;;;;
60;64;3;3;55;5401;2;Amelinghausen;27,26; 4 041; 1 999; 2 042;148;21385;10,21774;53,130343;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5401;8;Betzendorf;32,71; 1 139;563;576;35;21386;10,311162;53,137255;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5401;27;Oldendorf (Luhe);32,69;999;504;495;31;21385;10,213907;53,156905;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5401;29;Rehlingen;65,96;738;375;363;11;21385;10,220029;53,106401;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5401;34;Soderstorf;35,86; 1 441;720;721;40;21388;10,146228;53,141222;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;55;5402;;Bardowick;;;;;;;;;;;;
60;64;3;3;55;5402;4;Bardowick, Flecken;23,27; 6 800; 3 323; 3 477;292;21357;10,388067;53,292328;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
60;64;3;3;55;5402;7;Barum;9,81; 1 888;960;928;192;21357;10,408796;53,351294;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5402;17;Handorf;9,88; 1 961;982;979;198;21447;10,344936;53,345038;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5402;23;Mechtersen;14,42;707;346;361;49;21358;10,31886;53,280228;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5402;28;Radbruch;22,54; 2 007; 1 006; 1 001;89;21449;10,284129;53,310758;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5402;39;Vögelsen;8,26; 2 300; 1 101; 1 199;278;21360;10,35108;53,277899;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
60;64;3;3;55;5402;42;Wittorf;12,02; 1 466;740;726;122;21357;10,380266;53,331506;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;55;5403;;Dahlenburg;;;;;;;;;;;;
60;64;3;3;55;5403;10;Boitze;25,41;385;194;191;15;21368;10,748691;53,148663;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5403;12;Dahlem;17,02;597;328;269;35;21368;10,74816;53,203262;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5403;13;Dahlenburg, Flecken;49,85; 3 304; 1 681; 1 623;66;21368;10,736987;53,188381;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5403;25;Nahrendorf;44,04; 1 248;628;620;28;21369;10,814465;53,174184;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5403;37;Tosterglope;19,53;558;272;286;29;21371;10,820459;53,208523;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;55;5404;;Gellersen;;;;;;;;;;;;
60;64;3;3;55;5404;20;Kirchgellersen;19,99; 2 377; 1 146; 1 231;119;21394;10,293226;53,230268;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5404;31;Reppenstedt;14,78; 7 229; 3 461; 3 768;489;21391;10,354493;53,247865;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
60;64;3;3;55;5404;35;Südergellersen;18,47; 1 615;799;816;87;21394;10,296816;53,20854;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5404;41;Westergellersen;20,38; 1 811;888;923;89;21394;10,24207;53,235672;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;55;5405;;Ilmenau;;;;;;;;;;;;
60;64;3;3;55;5405;6;Barnstedt;19,71;726;356;370;37;21406;10,37247;53,135825;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5405;14;Deutsch Evern;11,17; 3 766; 1 836; 1 930;337;21407;10,438848;53,202644;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
60;64;3;3;55;5405;16;Embsen;22,66; 2 554; 1 244; 1 310;113;21409;10,344803;53,175557;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5405;24;Melbeck;16,17; 3 368; 1 663; 1 705;208;21406;10,403227;53,178586;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
50;52;3;3;55;5406;;Ostheide;;;;;;;;;;;;
60;64;3;3;55;5406;5;Barendorf;9,24; 2 564; 1 283; 1 281;277;21397;10,521495;53,228804;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5406;26;Neetze;26,86; 2 680; 1 325; 1 355;100;21398;10,624248;53,26555;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5406;30;Reinstorf;30,29; 1 295;618;677;43;21400;10,572521;53,234322;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5406;36;Thomasburg;26,68; 1 310;685;625;49;21401;10,657813;53,232111;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5406;38;Vastorf;21,85;804;439;365;37;21397;10,545982;53,197671;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5406;40;Wendisch Evern;14,87; 1 722;843;879;116;21403;10,471354;53,215563;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;55;5407;;Scharnebeck;;;;;;;;;;;;
60;64;3;3;55;5407;3;Artlenburg, Flecken;11,85; 1 625;822;803;137;21380;10,486159;53,37287;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5407;11;Brietlingen;19,84; 3 424; 1 697; 1 727;173;21382;10,447601;53,332246;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5407;15;Echem;10,72;982;496;486;92;21379;10,530693;53,338257;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5407;18;Hittbergen;14,64;910;447;463;62;21522;10,59062;53,344572;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5407;19;Hohnstorf (Elbe);10,22; 2 408; 1 202; 1 206;236;21522;10,551267;53,365967;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
60;64;3;3;55;5407;21;Lüdersburg;18,87;650;322;328;34;21379;10,573799;53,32065;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5407;32;Rullstorf;22,82; 1 869;917;952;82;21379;10,530491;53,286155;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;55;5407;33;Scharnebeck;26,88; 3 461; 1 734; 1 727;129;21379;10,507995;53,293367;G09;Lüneburger Heide;3;gering besiedelt
40;44;3;3;56;;;Osterholz;;;;;;;;;;;;
50;50;3;3;56;2;;Grasberg;;;;;;;;;;;;
60;64;3;3;56;2;2;Grasberg;55,55; 7 637; 3 791; 3 846;137;28879;8,983753;53,180531;G04;Unterelbe-Unterweser;3;gering besiedelt
50;50;3;3;56;5;;Lilienthal;;;;;;;;;;;;
60;64;3;3;56;5;5;Lilienthal;72,09; 18 528; 8 938; 9 590;257;28865;8,90772;53,141292;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
50;50;3;3;56;7;;Osterholz-Scharmbeck, Stadt;;;;;;;;;;;;
60;63;3;3;56;7;7;Osterholz-Scharmbeck, Stadt;146,91; 30 032; 14 679; 15 353;204;27711;8,782826;53,230402;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
50;50;3;3;56;8;;Ritterhude;;;;;;;;;;;;
60;64;3;3;56;8;8;Ritterhude;32,88; 14 521; 7 132; 7 389;442;27721;8,756682;53,183333;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
50;50;3;3;56;9;;Schwanewede;;;;;;;;;;;;
60;64;3;3;56;9;9;Schwanewede;132,21; 19 756; 9 771; 9 985;149;28790;8,594113;53,225336;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
50;50;3;3;56;11;;Worpswede;;;;;;;;;;;;
60;64;3;3;56;11;11;Worpswede;76,14; 9 232; 4 460; 4 772;121;27726;8,925015;53,222854;G04;Unterelbe-Unterweser;3;gering besiedelt
50;52;3;3;56;5401;;Hambergen;;;;;;;;;;;;
60;64;3;3;56;5401;1;Axstedt;10,71; 1 144;595;549;107;27729;8,77323;53,35533;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;56;5401;3;Hambergen;30,28; 5 725; 2 794; 2 931;189;27729;8,826315;53,310352;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;56;5401;4;Holste;35,34; 1 317;689;628;37;27729;8,857626;53,373558;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;56;5401;6;Lübberstedt;12,32;742;384;358;60;27729;8,808543;53,334956;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;56;5401;10;Vollersode;46,37; 2 850; 1 474; 1 376;61;27729;8,914445;53,327712;G04;Unterelbe-Unterweser;3;gering besiedelt
40;44;3;3;57;;;Rotenburg (Wümme);;;;;;;;;;;;
50;50;3;3;57;8;;Bremervörde, Stadt;;;;;;;;;;;;
60;63;3;3;57;8;8;Bremervörde, Stadt;150,18; 18 688; 9 349; 9 339;124;27432;9,146245;53,485106;G04;Unterelbe-Unterweser;3;gering besiedelt
50;50;3;3;57;16;;Gnarrenburg;;;;;;;;;;;;
60;64;3;3;57;16;16;Gnarrenburg;122,91; 9 137; 4 620; 4 517;74;27442;9,002998;53,3823;G04;Unterelbe-Unterweser;3;gering besiedelt
50;50;3;3;57;39;;Rotenburg (Wümme), Stadt;;;;;;;;;;;;
60;63;3;3;57;39;39;Rotenburg (Wümme), Stadt;99; 21 023; 10 244; 10 779;212;27356;9,409408;53,111546;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
50;50;3;3;57;41;;Scheeßel;;;;;;;;;;;;
60;64;3;3;57;41;41;Scheeßel;149,7; 12 939; 6 516; 6 423;86;27383;9,482765;53,168787;G09;Lüneburger Heide;3;gering besiedelt
50;50;3;3;57;51;;Visselhövede, Stadt;;;;;;;;;;;;
60;63;3;3;57;51;51;Visselhövede, Stadt;158,89; 9 944; 4 918; 5 026;63;27374;9,580361;52,985561;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;57;5401;;Bothel;;;;;;;;;;;;
60;64;3;3;57;5401;6;Bothel;16,75; 2 415; 1 203; 1 212;144;27386;9,503907;53,07374;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5401;9;Brockel;25,12; 1 318;656;662;52;27386;9,520585;53,095164;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5401;24;Hemsbünde;22,33; 1 163;579;584;52;27386;9,467216;53,090966;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5401;25;Hemslingen;27,47; 1 383;688;695;50;27386;9,597826;53,087928;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5401;31;Kirchwalsede;36,91; 1 166;601;565;32;27386;9,393998;53,020946;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5401;54;Westerwalsede;20,11;728;355;373;36;27386;9,363678;53,032894;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;57;5402;;Fintel;;;;;;;;;;;;
60;64;3;3;57;5402;15;Fintel;36,08; 2 838; 1 384; 1 454;79;27389;9,667823;53,172334;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5402;23;Helvesiek;21,78;769;392;377;35;27389;9,490545;53,215831;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5402;33;Lauenbrück;21,89; 2 235; 1 121; 1 114;102;27389;9,552301;53,200718;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5402;46;Stemmen;24,65;849;450;399;34;27389;9,554485;53,223891;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5402;49;Vahlde;17,53;655;348;307;37;27389;9,631827;53,186161;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;57;5403;;Geestequelle;;;;;;;;;;;;
60;64;3;3;57;5403;2;Alfstedt;16,22;872;439;433;54;27432;9,067399;53,548503;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5403;4;Basdahl;32,34; 1 420;720;700;44;27432;8,997025;53,443117;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5403;12;Ebersdorf;28,83; 1 075;559;516;37;27432;9,052283;53,526451;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5403;27;Hipstedt;29,38; 1 255;648;607;43;27432;8,968535;53,483412;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5403;35;Oerel;33,7; 1 856;940;916;55;27432;9,055829;53,481562;G04;Unterelbe-Unterweser;3;gering besiedelt
50;52;3;3;57;5404;;Selsingen;;;;;;;;;;;;
60;64;3;3;57;5404;3;Anderlingen;35,67;884;461;423;25;27446;9,302152;53,372365;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5404;11;Deinstedt;20,2;643;316;327;32;27446;9,225923;53,408604;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5404;14;Farven;25,44;640;342;298;25;27446;9,321113;53,433712;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5404;36;Ostereistedt;28,5;907;481;426;32;27404;9,170931;53,302593;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5404;38;Rhade;24,44; 1 086;540;546;44;27404;9,115092;53,328359;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5404;40;Sandbostel;31,54;818;425;393;26;27446;9,130078;53,408887;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5404;42;Seedorf;18,7;956;607;349;51;27404;9,226715;53,348587;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5404;43;Selsingen;41,86; 3 571; 1 770; 1 801;85;27446;9,214158;53,372186;G04;Unterelbe-Unterweser;3;gering besiedelt
50;52;3;3;57;5405;;Sittensen;;;;;;;;;;;;
60;64;3;3;57;5405;17;Groß Meckelsen;12,34;475;237;238;38;27419;9,447514;53,288323;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5405;19;Hamersen;13,61;460;219;241;34;27419;9,481584;53,253123;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5405;29;Kalbe;10,25;558;280;278;54;27419;9,550106;53,295093;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5405;32;Klein Meckelsen;14,59;887;444;443;61;27419;9,451117;53,30395;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5405;34;Lengenbostel;5,08;439;231;208;86;27419;9,514901;53,298195;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5405;44;Sittensen;18,55; 5 641; 2 760; 2 881;304;27419;9,504941;53,278798;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
60;64;3;3;57;5405;48;Tiste;23,85;870;453;417;36;27419;9,53299;53,286106;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
60;64;3;3;57;5405;50;Vierden;21,3;747;386;361;35;27419;9,506093;53,329175;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;57;5405;56;Wohnste;19,18;779;407;372;41;27419;9,531346;53,364291;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;57;5406;;Sottrum;;;;;;;;;;;;
60;64;3;3;57;5406;1;Ahausen;34,52; 1 855;918;937;54;27367;9,313313;53,062929;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5406;5;Bötersen;19,85; 1 056;536;520;53;27367;9,31564;53,13671;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5406;20;Hassendorf;11,67; 1 116;572;544;96;27367;9,26805;53,112171;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5406;22;Hellwege;27,45; 1 071;524;547;39;27367;9,232909;53,074033;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5406;28;Horstedt;22,5; 1 297;675;622;58;27367;9,228799;53,177667;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5406;37;Reeßum;28,48; 1 680;831;849;59;27367;9,203387;53,132423;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5406;45;Sottrum;28,58; 6 310; 3 126; 3 184;221;27367;9,228281;53,113013;G04;Unterelbe-Unterweser;3;gering besiedelt
50;52;3;3;57;5407;;Tarmstedt;;;;;;;;;;;;
60;64;3;3;57;5407;7;Breddorf;36,47; 1 082;560;522;30;27412;9,081513;53,291695;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5407;10;Bülstedt;25,59;746;384;362;29;27412;9,161295;53,213285;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5407;26;Hepstedt;29,96;994;499;495;33;27412;9,082648;53,258743;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5407;30;Kirchtimke;16,15;965;478;487;60;27412;9,150798;53,250972;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5407;47;Tarmstedt;26,54; 3 732; 1 866; 1 866;141;27412;9,079241;53,22678;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5407;52;Vorwerk;21,65; 1 041;536;505;48;27412;9,160752;53,186759;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5407;53;Westertimke;12,05;442;223;219;37;27412;9,132836;53,239068;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5407;55;Wilstedt;18,26; 1 712;870;842;94;27412;9,092787;53,194726;G04;Unterelbe-Unterweser;3;gering besiedelt
50;52;3;3;57;5408;;Zeven;;;;;;;;;;;;
60;64;3;3;57;5408;13;Elsdorf;49,01; 2 043; 1 035; 1 008;42;27404;9,35309;53,242622;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5408;18;Gyhum;48,54; 2 268; 1 163; 1 105;47;27404;9,311102;53,219784;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;57;5408;21;Heeslingen;82,31; 4 699; 2 359; 2 340;57;27404;9,335088;53,314849;G04;Unterelbe-Unterweser;3;gering besiedelt
60;63;3;3;57;5408;57;Zeven, Stadt;73,94; 13 644; 6 913; 6 731;185;27404;9,278731;53,295695;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
40;44;3;3;58;;;Heidekreis;;;;;;;;;;;;
50;50;3;3;58;2;;Bispingen;;;;;;;;;;;;
60;64;3;3;58;2;2;Bispingen;128,13; 6 266; 3 105; 3 161;49;29646;9,996078;53,082077;G09;Lüneburger Heide;3;gering besiedelt
50;50;3;3;58;4;;Bomlitz;;;;;;;;;;;;
60;64;3;3;58;4;4;Bomlitz;64,07; 6 944; 3 444; 3 500;108;29699;9,660721;52,902751;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
50;50;3;3;58;8;;Bad Fallingbostel, Stadt;;;;;;;;;;;;
60;63;3;3;58;8;8;Bad Fallingbostel, Stadt;63,49; 10 748; 5 228; 5 520;169;29683;9,693984;52,865924;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
50;50;3;3;58;16;;Munster, Stadt;;;;;;;;;;;;
60;63;3;3;58;16;16;Munster, Stadt;193,41; 15 018; 7 750; 7 268;78;29633;10,092879;52,986508;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
50;50;3;3;58;17;;Neuenkirchen;;;;;;;;;;;;
60;64;3;3;58;17;17;Neuenkirchen;96,7; 5 509; 2 767; 2 742;57;29643;9,704085;53,032983;G09;Lüneburger Heide;3;gering besiedelt
50;50;3;3;58;19;;Schneverdingen, Stadt;;;;;;;;;;;;
60;63;3;3;58;19;19;Schneverdingen, Stadt;234,6; 18 676; 9 087; 9 589;80;29640;9,787463;53,118479;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
50;50;3;3;58;21;;Soltau, Stadt;;;;;;;;;;;;
60;63;3;3;58;21;21;Soltau, Stadt;203,25; 21 178; 10 324; 10 854;104;29614;9,837525;52,987347;G09;Lüneburger Heide;2;mittlere Besiedlungsdichte
50;50;3;3;58;22;;Walsrode, Stadt;;;;;;;;;;;;
60;63;3;3;58;22;22;Walsrode, Stadt;270,73; 23 262; 11 470; 11 792;86;29664;9,595147;52,860283;G09;Lüneburger Heide;3;gering besiedelt
50;50;3;3;58;23;;Wietzendorf;;;;;;;;;;;;
60;64;3;3;58;23;23;Wietzendorf;106,89; 4 074; 2 042; 2 032;38;29649;9,97608;52,917429;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;58;5401;;Ahlden;;;;;;;;;;;;
60;64;3;3;58;5401;1;Ahlden (Aller), Flecken;25,84; 1 529;778;751;59;29693;9,552615;52,759772;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5401;6;Eickeloh;13,24;773;398;375;58;29693;9,60632;52,729274;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5401;11;Grethem;16,35;636;305;331;39;29690;9,579109;52,724259;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5401;12;Hademstorf;9,23;825;409;416;89;29693;9,631441;52,713325;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5401;14;Hodenhagen;20,14; 3 203; 1 615; 1 588;159;29693;9,583616;52,762312;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;58;5402;;Rethem/ Aller;;;;;;;;;;;;
60;64;3;3;58;5402;3;Böhme;36,99;909;475;434;25;29693;9,477428;52,790444;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5402;9;Frankenfeld;24,33;508;247;261;21;27336;9,428854;52,768678;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5402;13;Häuslingen;13,58;819;436;383;60;27336;9,392826;52,809645;G09;Lüneburger Heide;3;gering besiedelt
60;63;3;3;58;5402;18;Rethem (Aller), Stadt;33,76; 2 342; 1 158; 1 184;69;27336;9,381525;52,785453;G09;Lüneburger Heide;3;gering besiedelt
50;52;3;3;58;5403;;Schwarmstedt;;;;;;;;;;;;
60;64;3;3;58;5403;5;Buchholz (Aller);27,05; 2 070; 1 063; 1 007;77;29690;9,679791;52,676713;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5403;7;Essel;34,05; 1 078;567;511;32;29690;9,64201;52,6919;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5403;10;Gilten;33,37; 1 207;623;584;36;29690;9,571926;52,706176;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5403;15;Lindwedel;16,57; 2 584; 1 298; 1 286;156;29690;9,687712;52,607805;G09;Lüneburger Heide;3;gering besiedelt
60;64;3;3;58;5403;20;Schwarmstedt;29,93; 5 425; 2 622; 2 803;181;29690;9,617614;52,676252;G09;Lüneburger Heide;3;gering besiedelt
50;50;3;3;58;9501;;Osterheide, gemfr. Bezirk;;;;;;;;;;;;
60;65;3;3;58;9501;501;Osterheide, gemfr. Bezirk;177,99;617;300;317;3;29664;9,722;52,775261;G09;Lüneburger Heide;3;gering besiedelt
40;44;3;3;59;;;Stade;;;;;;;;;;;;
50;50;3;3;59;10;;Buxtehude, Stadt;;;;;;;;;;;;
60;63;3;3;59;10;10;Buxtehude, Hansestadt;76,5; 39 792; 19 982; 19 810;520;21614;9,698611;53,475851;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
50;50;3;3;59;13;;Drochtersen;;;;;;;;;;;;
60;64;3;3;59;13;13;Drochtersen;126,74; 11 201; 5 527; 5 674;88;21706;9,385084;53,709623;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
50;50;3;3;59;28;;Jork;;;;;;;;;;;;
60;64;3;3;59;28;28;Jork;62,26; 11 746; 5 955; 5 791;189;21635;9,680838;53,53298;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
50;50;3;3;59;38;;Stade, Hansestadt;;;;;;;;;;;;
60;63;3;3;59;38;38;Stade, Hansestadt;110,04; 45 772; 22 138; 23 634;416;21682;9,475977;53,601302;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
50;52;3;3;59;5401;;Apensen;;;;;;;;;;;;
60;64;3;3;59;5401;3;Apensen;20,75; 3 867; 2 005; 1 862;186;21641;9,613548;53,433181;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;59;5401;6;Beckdorf;21,9; 2 582; 1 301; 1 281;118;21643;9,610546;53,413131;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;59;5401;37;Sauensiek;31,37; 2 357; 1 178; 1 179;75;21644;9,599388;53,379351;G04;Unterelbe-Unterweser;3;gering besiedelt
50;52;3;3;59;5402;;Fredenbeck;;;;;;;;;;;;
60;64;3;3;59;5402;11;Deinste;27,25; 1 991;998;993;73;21717;9,442677;53,527349;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;59;5402;17;Fredenbeck;48,58; 5 950; 2 990; 2 960;122;21717;9,405402;53,530646;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;59;5402;31;Kutenholz;68,17; 4 650; 2 340; 2 310;68;27449;9,322712;53,481264;G04;Unterelbe-Unterweser;3;gering besiedelt
50;52;3;3;59;5403;;Harsefeld;;;;;;;;;;;;
60;64;3;3;59;5403;2;Ahlerstedt;62,46; 5 151; 2 586; 2 565;82;21702;9,451981;53,405314;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;59;5403;5;Bargstedt;26,45; 2 020; 1 040;980;76;21698;9,446047;53,461278;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;59;5403;8;Brest;24,57;788;406;382;32;21698;9,382623;53,450913;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;59;5403;23;Harsefeld, Flecken;51,81; 12 636; 6 180; 6 456;244;21698;9,500801;53,452282;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
50;52;3;3;59;5405;;Horneburg;;;;;;;;;;;;
60;64;3;3;59;5405;1;Agathenburg;11,32; 1 193;597;596;105;21684;9,528825;53,562845;G04;Unterelbe-Unterweser;3;gering besiedelt
60;64;3;3;59;5405;7;Bliedersdorf;12,42; 1 719;900;819;138;21640;9,569528;53,481478;G04;Unterelbe-Unterweser;2;mittlere Besiedlungsdichte
60;64;3;3;59;5405;12;Dollern;11,97; 2 008; 1 010;998;168;21739;9,544405;53,54059;G04;Unterelbe-Unterweser;3;gering besiedelt
