,city,date,background,law,suspects,crime,party,state,plz,city_id,insgesamt,cycle_1,cycle_2_x,cycle_3_x,crime_count,Anzahl Bewerber,Prozent Frauen,darunter Frauen,year,Land,city_id_bb,cycle_2_y,cycle_3_y,crime_count_party_lr,crime_count_party,crime_count_lr,crime_count_city,party_lr,p_female,Bewerber_city,Frauen_city,bewerber_hit_by_lr,fem_hit_by_lr,bewerber_party_hit_by_lr,fem_party_hit_by_lr,p_female_lr,p_female_city,p_female_party_lr,p_female_diff,p_female_city_diff,p_female_lr_diff,p_female_party_lr_diff,county,index,pop,female,size,share_fem,density,degree_urban,day
19166,Herzberg(Elster),,,,,,CDU,BB,4916.0,12062224.0,,2019.0,,,0.0,8.0,,1.0,,,62224.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.125,17.0,7.0,0.0,0.0,0.0,0.0,,0.4117647058823529,,-0.1358695652173913,0.06292749658002733,,,Elbe-Elster,367.0,11923.0,6101.0,305.19,1.9542697918374037,39.5,2.0,
19169,Muhlberg(Elbe),,,,,,CDU,BB,4931.0,12062341.0,,2014.0,,,0.0,7.0,,1.0,,,62341.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.14285714285714285,7.0,1.0,0.0,0.0,0.0,0.0,,0.14285714285714285,,0.14285714285714285,0.14285714285714285,,,Elbe-Elster,372.0,3892.0,1951.0,89.2,1.9948744233726294,44.0,1.0,
19170,Muhlberg(Elbe),,,,,,CDU,BB,4931.0,12062341.0,,2019.0,,,0.0,7.0,,2.0,,,62341.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2857142857142857,7.0,2.0,0.0,0.0,0.0,0.0,,0.2857142857142857,,0.14285714285714285,0.14285714285714285,,,Elbe-Elster,373.0,3671.0,1855.0,89.2,1.9789757412398923,41.0,1.0,
19171,Roderland,,,,,,CDU,BB,4932.0,12062410.0,,2014.0,,,0.0,,,,,,62410.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Elbe-Elster,374.0,8609.0,4310.0,121.68,1.9974477958236658,66.4,1.0,
19174,Roderland,,,,,,CDU,BB,4932.0,12062410.0,,2019.0,,,0.0,2.0,,0.0,,,62410.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,9.0,2.0,0.0,0.0,0.0,0.0,,0.2222222222222222,,,,,,Elbe-Elster,375.0,8302.0,4147.0,121.68,2.001929105377381,64.0,1.0,
19178,Schonewalde,,,,,,CDU,BB,4916.0,12062461.0,,2014.0,,,0.0,4.0,,0.0,,,62461.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,10.0,3.0,0.0,0.0,0.0,0.0,,0.3,,0.0,0.08461538461538465,,,Elbe-Elster,366.0,12263.0,6253.0,305.16999999999996,1.9611386534463457,40.5,2.0,
19181,Schonewalde,,,,,,CDU,BB,4916.0,12062461.0,,2019.0,,,0.0,3.0,,0.0,,,62461.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,13.0,5.0,0.0,0.0,0.0,0.0,,0.38461538461538464,,0.0,0.08461538461538465,,,Elbe-Elster,367.0,11923.0,6101.0,305.19,1.9542697918374037,39.5,2.0,
19185,Sonnewalde,,,,,,CDU,BB,3249.0,12062469.0,,2014.0,,,0.0,10.0,,5.0,,,62469.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.5,18.0,6.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,-0.5,-0.16666666666666666,,,Elbe-Elster,247.0,3343.0,1627.0,119.29,2.054701905347265,28.0,1.0,
19189,Sonnewalde,,,,,,CDU,BB,3249.0,12062469.0,,2019.0,,,0.0,7.0,,0.0,,,62469.0,2019.0,2019.0,0.0,0.0,0.0,2.0,right,0.0,18.0,3.0,0.0,0.0,0.0,0.0,,0.16666666666666666,,-0.5,-0.16666666666666666,,,Elbe-Elster,248.0,3210.0,1584.0,119.29,2.0265151515151514,27.0,1.0,
19193,Uebigau-Wahrenbruck,,,,,,CDU,BB,4938.0,12062500.0,,2014.0,,,0.0,13.0,,6.0,,,62500.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.46153846153846156,27.0,8.0,0.0,0.0,0.0,0.0,,0.2962962962962963,,-0.17582417582417587,0.05854241338112309,,,Elbe-Elster,380.0,5532.0,2740.0,135.61,2.0189781021897812,41.0,1.0,
19198,Uebigau-Wahrenbruck,,,,,,CDU,BB,4938.0,12062500.0,,2019.0,,,0.0,14.0,,4.0,,,62500.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2857142857142857,31.0,11.0,0.0,0.0,0.0,0.0,,0.3548387096774194,,-0.17582417582417587,0.05854241338112309,,,Elbe-Elster,381.0,5206.0,2560.0,135.61,2.03359375,38.0,1.0,
19201,Heideland,,,,,,CDU,BB,3238.0,12062219.0,,2014.0,,,0.0,3.0,,0.0,,,62219.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.25,,0.0,-0.25,,,Elbe-Elster,243.0,23817.0,12260.0,321.45,1.9426590538336053,58.285714285714285,1.0,
19203,Heideland,,,,,,CDU,BB,3238.0,12062219.0,,2019.0,,,0.0,2.0,,0.0,,,62219.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,-0.25,,,Elbe-Elster,244.0,23128.0,11803.0,321.06,1.9595018215707871,56.285714285714285,1.0,
19204,Ruckersdorf,,,,,,CDU,BB,3238.0,12062417.0,,2014.0,,,0.0,8.0,,0.0,,,62417.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,10.0,1.0,0.0,0.0,0.0,0.0,,0.1,,0.14285714285714285,0.15,,,Elbe-Elster,243.0,23817.0,12260.0,321.45,1.9426590538336053,58.285714285714285,1.0,
19207,Ruckersdorf,,,,,,CDU,BB,3238.0,12062417.0,,2019.0,,,0.0,7.0,,1.0,,,62417.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.14285714285714285,8.0,2.0,0.0,0.0,0.0,0.0,,0.25,,0.14285714285714285,0.15,,,Elbe-Elster,244.0,23128.0,11803.0,321.06,1.9595018215707871,56.285714285714285,1.0,
19209,Schonborn,,,,,,CDU,BB,3253.0,12062453.0,,2014.0,,,0.0,2.0,,0.0,,,62453.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Elbe-Elster,249.0,11391.0,5742.0,208.47,1.98380355276907,55.5,1.0,
19211,Schonborn,,,,,,CDU,BB,3253.0,12062453.0,,2019.0,,,0.0,1.0,,0.0,,,62453.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Elbe-Elster,250.0,11548.0,5729.0,208.47,2.015709547914121,53.0,1.0,
19213,Trobitz,,,,,,CDU,BB,3253.0,12062492.0,,2014.0,,,0.0,1.0,,0.0,,,62492.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,Elbe-Elster,249.0,11391.0,5742.0,208.47,1.98380355276907,55.5,1.0,
19215,Trobitz,,,,,,DIE LINKE,BB,3253.0,12062492.0,,2019.0,,,0.0,1.0,,0.0,,,62492.0,2019.0,2019.0,0.0,0.0,0.0,0.0,left,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Elbe-Elster,250.0,11548.0,5729.0,208.47,2.015709547914121,53.0,1.0,
19216,Crinitz,,,,,,CDU,BB,3246.0,12062088.0,,2014.0,,,0.0,4.0,,0.0,,,62088.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.16666666666666666,0.125,,,Elbe-Elster,245.0,1226.0,619.0,21.95,1.9806138933764135,56.0,1.0,
19218,Crinitz,,,,,,CDU,BB,3246.0,12062088.0,,2019.0,,,0.0,6.0,,1.0,,,62088.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.16666666666666666,8.0,1.0,0.0,0.0,0.0,0.0,,0.125,,0.16666666666666666,0.125,,,Elbe-Elster,246.0,1164.0,603.0,21.95,1.9303482587064678,53.0,1.0,
19220,Massen-Niederlausitz,,,,,,CDU,BB,3238.0,12062333.0,,2014.0,,,0.0,9.0,,1.0,,,62333.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.1111111111111111,15.0,4.0,0.0,0.0,0.0,0.0,,0.26666666666666666,,-0.1111111111111111,0.0,,,Elbe-Elster,243.0,23817.0,12260.0,321.45,1.9426590538336053,58.285714285714285,1.0,
19223,Massen-Niederlausitz,,,,,,CDU,BB,3238.0,12062333.0,,2019.0,,,0.0,7.0,,0.0,,,62333.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,15.0,4.0,0.0,0.0,0.0,0.0,,0.26666666666666666,,-0.1111111111111111,0.0,,,Elbe-Elster,244.0,23128.0,11803.0,321.06,1.9595018215707871,56.285714285714285,1.0,
19225,Sallgast,,,,,,CDU,BB,3238.0,12062425.0,,2014.0,,,0.0,4.0,,0.0,,,62425.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.6,0.6,,,Elbe-Elster,243.0,23817.0,12260.0,321.45,1.9426590538336053,58.285714285714285,1.0,
19227,Sallgast,,,,,,CDU,BB,3238.0,12062425.0,,2019.0,,,0.0,5.0,,3.0,,,62425.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.6,5.0,3.0,0.0,0.0,0.0,0.0,,0.6,,0.6,0.6,,,Elbe-Elster,244.0,23128.0,11803.0,321.06,1.9595018215707871,56.285714285714285,1.0,
19228,Gorden-Staupitz,,,,,,CDU,BB,3238.0,12062177.0,,2014.0,,,0.0,2.0,,1.0,,,62177.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.5,6.0,1.0,0.0,0.0,0.0,0.0,,0.16666666666666666,,-0.16666666666666669,-0.04166666666666666,,,Elbe-Elster,243.0,23817.0,12260.0,321.45,1.9426590538336053,58.285714285714285,1.0,
19230,Gorden-Staupitz,,,,,,CDU,BB,3238.0,12062177.0,,2019.0,,,0.0,3.0,,1.0,,,62177.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.3333333333333333,8.0,1.0,0.0,0.0,0.0,0.0,,0.125,,-0.16666666666666669,-0.04166666666666666,,,Elbe-Elster,244.0,23128.0,11803.0,321.06,1.9595018215707871,56.285714285714285,1.0,
19232,Hohenleipisch,,,,,,CDU,BB,4934.0,12062240.0,,2014.0,,,0.0,11.0,,2.0,,,62240.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.18181818181818182,16.0,2.0,0.0,0.0,0.0,0.0,,0.125,,-0.038961038961038974,0.04166666666666666,,,Elbe-Elster,376.0,2069.0,992.0,35.05,2.0856854838709675,59.0,1.0,
19234,Hohenleipisch,,,,,,CDU,BB,4934.0,12062240.0,,2019.0,,,0.0,7.0,,1.0,,,62240.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.14285714285714285,18.0,3.0,0.0,0.0,0.0,0.0,,0.16666666666666666,,-0.038961038961038974,0.04166666666666666,,,Elbe-Elster,377.0,1986.0,947.0,35.05,2.0971488912354803,57.0,1.0,
19238,Plessa,,,,,,CDU,BB,4928.0,12062372.0,,2014.0,,,0.0,11.0,,3.0,,,62372.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.2727272727272727,19.0,6.0,0.0,0.0,0.0,0.0,,0.3157894736842105,,0.12727272727272732,0.15479876160990713,,,Elbe-Elster,370.0,3296.0,1641.0,69.23,2.008531383302864,42.0,1.0,
19241,Plessa,,,,,,CDU,BB,4928.0,12062372.0,,2019.0,,,0.0,10.0,,4.0,,,62372.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.4,17.0,8.0,0.0,0.0,0.0,0.0,,0.47058823529411764,,0.12727272727272732,0.15479876160990713,,,Elbe-Elster,371.0,3114.0,1538.0,69.23,2.024707412223667,40.0,1.0,
19244,Kremitzaue,,,,,,CDU,BB,4936.0,12062282.0,,2014.0,,,0.0,1.0,,0.0,,,62282.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Elbe-Elster,378.0,5458.0,2728.0,210.82,2.0007331378299122,25.2,1.0,
19246,Kremitzaue,,,,,,CDU,BB,4936.0,12062282.0,,2019.0,,,0.0,1.0,,0.0,,,62282.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Elbe-Elster,379.0,5267.0,2625.0,210.83,2.0064761904761905,24.4,1.0,
19247,Lebusa,,,,,,DIE LINKE,BB,4936.0,12062289.0,,2014.0,,,0.0,1.0,,0.0,,,62289.0,2014.0,2014.0,0.0,0.0,0.0,0.0,left,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Elbe-Elster,378.0,5458.0,2728.0,210.82,2.0007331378299122,25.2,1.0,
19248,Lebusa,,,,,,DIE LINKE,BB,4936.0,12062289.0,,2019.0,,,0.0,1.0,,0.0,,,62289.0,2019.0,2019.0,0.0,0.0,0.0,0.0,left,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Elbe-Elster,379.0,5267.0,2625.0,210.83,2.0064761904761905,24.4,1.0,
19249,Schlieben,,,,,,CDU,BB,4936.0,12062445.0,,2014.0,,,0.0,8.0,,4.0,,,62445.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.5,11.0,4.0,0.0,0.0,0.0,0.0,,0.36363636363636365,,-0.2777777777777778,-0.18181818181818182,,,Elbe-Elster,378.0,5458.0,2728.0,210.82,2.0007331378299122,25.2,1.0,
19251,Schlieben,,,,,,CDU,BB,4936.0,12062445.0,,2019.0,,,0.0,9.0,,2.0,,,62445.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2222222222222222,11.0,2.0,0.0,0.0,0.0,0.0,,0.18181818181818182,,-0.2777777777777778,-0.18181818181818182,,,Elbe-Elster,379.0,5267.0,2625.0,210.83,2.0064761904761905,24.4,1.0,
19253,Groden,,,,,,CDU,BB,4932.0,12062196.0,,2014.0,,,0.0,7.0,,2.0,,,62196.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.2857142857142857,7.0,2.0,0.0,0.0,0.0,0.0,,0.2857142857142857,,-0.1746031746031746,-0.1857142857142857,,,Elbe-Elster,374.0,8609.0,4310.0,121.68,1.9974477958236658,66.4,1.0,
19254,Groden,,,,,,CDU,BB,4932.0,12062196.0,,2019.0,,,0.0,9.0,,1.0,,,62196.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.1111111111111111,10.0,1.0,0.0,0.0,0.0,0.0,,0.1,,-0.1746031746031746,-0.1857142857142857,,,Elbe-Elster,375.0,8302.0,4147.0,121.68,2.001929105377381,64.0,1.0,
19256,Grossthiemig,,,,,,CDU,BB,4932.0,12062208.0,,2014.0,,,0.0,1.0,,0.0,,,62208.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Elbe-Elster,374.0,8609.0,4310.0,121.68,1.9974477958236658,66.4,1.0,
19257,Grossthiemig,,,,,,CDU,BB,4932.0,12062208.0,,2019.0,,,0.0,1.0,,0.0,,,62208.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Elbe-Elster,375.0,8302.0,4147.0,121.68,2.001929105377381,64.0,1.0,
19258,Hirschfeld,,,,,,CDU,BB,4932.0,12062232.0,,2014.0,,,0.0,1.0,,0.0,,,62232.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-0.15000000000000002,0.0,,,Elbe-Elster,374.0,8609.0,4310.0,121.68,1.9974477958236658,66.4,1.0,
19259,Hirschfeld,,,,,,DIE LINKE,BB,4932.0,12062232.0,,2019.0,,,0.0,1.0,,0.0,,,62232.0,2019.0,2019.0,0.0,0.0,0.0,0.0,left,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,Elbe-Elster,375.0,8302.0,4147.0,121.68,2.001929105377381,64.0,1.0,
19260,Merzdorf,,,,,,CDU,BB,4932.0,12062336.0,,2014.0,,,0.0,6.0,,1.0,,,62336.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.16666666666666666,6.0,1.0,0.0,0.0,0.0,0.0,,0.16666666666666666,,-0.16666666666666666,-0.16666666666666666,,,Elbe-Elster,374.0,8609.0,4310.0,121.68,1.9974477958236658,66.4,1.0,
19261,Merzdorf,,,,,,CDU,BB,4932.0,12062336.0,,2019.0,,,0.0,5.0,,0.0,,,62336.0,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-0.16666666666666666,-0.16666666666666666,,,Elbe-Elster,375.0,8302.0,4147.0,121.68,2.001929105377381,64.0,1.0,
19262,Brieselang,,,,,,SPD,BB,14656.0,12063036.0,,2014.0,,,0.0,11.0,,4.0,,,63036.0,2014.0,2014.0,0.0,0.0,0.0,0.0,left,0.36363636363636365,30.0,11.0,0.0,0.0,0.0,0.0,,0.36666666666666664,,0.0,0.09674796747967485,,,Havelland,796.0,11167.0,5516.0,44.34,2.024474256707759,252.0,2.0,
19266,Brieselang,,,,,,SPD,BB,14656.0,12063036.0,,2019.0,,,0.0,11.0,,4.0,,,63036.0,2019.0,2019.0,0.0,0.0,0.0,7.0,left,0.36363636363636365,41.0,19.0,0.0,0.0,0.0,0.0,,0.4634146341463415,,0.0,0.09674796747967485,,,Havelland,797.0,12193.0,6077.0,44.26,2.0064176402830345,275.0,2.0,
19270,Dallgow-Doberitz,,,,,,SPD,BB,14624.0,12063056.0,,2014.0,,,0.0,11.0,,4.0,,,63056.0,2014.0,2014.0,0.0,0.0,0.0,1.0,left,0.36363636363636365,51.0,18.0,0.0,0.0,0.0,0.0,,0.35294117647058826,,-0.07792207792207795,0.0076030412164865835,,,Havelland,792.0,9280.0,4663.0,66.54,1.990135106154836,139.0,2.0,
19275,Dallgow-Doberitz,2019-07-27,Rechts,STGB-86A,1.0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,SPD,BB,14624.0,12063056.0,10019.0,2019.0,2019.0,2019.0,1.0,14.0,,4.0,2019.0,,63056.0,2019.0,2019.0,2.0,4.0,4.0,10.0,left,0.2857142857142857,147.0,53.0,78.0,26.0,28.0,8.0,0.3333333333333333,0.36054421768707484,0.2857142857142857,-0.07792207792207795,0.0076030412164865835,,,Havelland,793.0,10019.0,5098.0,66.55,1.9652805021577089,151.0,2.0,5.0
19287,Falkensee,2019-05-08,Nicht zuzuordnen,STGB-303,0.0,Sachbeschadigung,SPD,BB,14612.0,12063080.0,43994.0,2014.0,2019.0,2019.0,1.0,32.0,,10.0,2019.0,,63080.0,2014.0,2014.0,2.0,3.0,0.0,13.0,left,0.3125,293.0,93.0,64.0,20.0,64.0,20.0,0.3125,0.3174061433447099,0.3125,0.04233870967741937,-0.0451839211224877,,,Havelland,788.0,41777.0,21380.0,43.27,1.954022450888681,965.0,2.0,2.0
19301,Falkensee,2019-07-19,Nicht zuzuordnen,STGB-303,0.0,Sachbeschadigung,SPD,BB,14612.0,12063080.0,43994.0,2019.0,2019.0,2019.0,1.0,31.0,,11.0,2019.0,,63080.0,2019.0,2019.0,4.0,4.0,0.0,26.0,left,0.3548387096774194,540.0,147.0,369.0,127.0,124.0,44.0,0.34417344173441733,0.2722222222222222,0.3548387096774194,0.04233870967741937,-0.0451839211224877,,,Havelland,789.0,43994.0,22372.0,43.34,1.9664759520829609,1015.0,2.0,4.0
19327,Ketzin,,,,,,SPD,BB,14669.0,12063148.0,,2014.0,,,0.0,11.0,,3.0,,,63148.0,2014.0,2014.0,0.0,0.0,0.0,2.0,left,0.2727272727272727,46.0,15.0,0.0,0.0,0.0,0.0,,0.32608695652173914,,0.0,0.045341614906832306,,,Havelland,800.0,6355.0,3194.0,93.63,1.9896681277395116,68.0,1.0,
19333,Ketzin,,,,,,SPD,BB,14669.0,12063148.0,,2019.0,,,0.0,11.0,,3.0,,,63148.0,2019.0,2019.0,0.0,0.0,0.0,0.0,left,0.2727272727272727,35.0,13.0,0.0,0.0,0.0,0.0,,0.37142857142857144,,0.0,0.045341614906832306,,,Havelland,801.0,6530.0,3304.0,93.64,1.9763922518159807,70.0,1.0,
19338,Milower Land,,,,,,SPD,BB,14715.0,12063189.0,,2014.0,,,0.0,9.0,,1.0,,,63189.0,2014.0,2014.0,0.0,0.0,0.0,0.0,left,0.1111111111111111,34.0,9.0,0.0,0.0,0.0,0.0,,0.2647058823529412,,0.12418300653594772,-0.06470588235294117,,,Havelland,804.0,10717.0,5220.0,539.85,2.053065134099617,18.142857142857142,1.0,
19341,Milower Land,,,,,,SPD,BB,14715.0,12063189.0,,2019.0,,,0.0,17.0,,4.0,,,63189.0,2019.0,2019.0,0.0,0.0,0.0,0.0,left,0.23529411764705882,35.0,7.0,0.0,0.0,0.0,0.0,,0.2,,0.12418300653594772,-0.06470588235294117,,,Havelland,805.0,10652.0,5216.0,539.86,2.0421779141104293,18.0,1.0,
19344,Nauen,,,,,,SPD,BB,,,,2014.0,,,0.0,19.0,,0.0,,,13208.0,2014.0,2014.0,0.0,0.0,0.0,1.0,left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.13333333333333333,,,,,,,,,,,,
19347,Nauen,,,,,,SPD,BB,,,,2019.0,,,0.0,15.0,,2.0,,,13208.0,2019.0,2019.0,0.0,0.0,0.0,6.0,left,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.13333333333333333,,,,,,,,,,,,
19353,Premnitz,,,,,,SPD,BB,14727.0,12063244.0,,2014.0,,,0.0,12.0,,3.0,,,63244.0,2014.0,2014.0,0.0,0.0,0.0,0.0,left,0.25,39.0,13.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,-0.019230769230769218,-0.1222222222222222,,,Havelland,806.0,8430.0,4350.0,46.27,1.9379310344827587,182.0,2.0,
19357,Premnitz,2019-07-25,Rechts,STGB-86A,0.0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,SPD,BB,14727.0,12063244.0,8405.0,2019.0,2019.0,2019.0,1.0,13.0,,3.0,2019.0,,63244.0,2019.0,2019.0,4.0,4.0,4.0,6.0,left,0.23076923076923078,90.0,19.0,52.0,12.0,52.0,12.0,0.23076923076923078,0.2111111111111111,0.23076923076923078,-0.019230769230769218,-0.1222222222222222,,,Havelland,807.0,8405.0,4364.0,46.27,1.9259853345554536,182.0,2.0,3.0
19367,Rathenow,,,,,,SPD,BB,14712.0,12063252.0,,2014.0,,,0.0,23.0,,7.0,,,63252.0,2014.0,2014.0,0.0,0.0,0.0,1.0,left,0.30434782608695654,93.0,19.0,0.0,0.0,0.0,0.0,,0.20430107526881722,,-0.031620553359683834,0.0760727565068837,,,Havelland,802.0,24127.0,12468.0,113.1,1.9351138915623998,213.0,2.0,
19372,Rathenow,,,,,,SPD,BB,14712.0,12063252.0,,2019.0,,,0.0,22.0,,6.0,,,63252.0,2019.0,2019.0,0.0,0.0,0.0,2.0,left,0.2727272727272727,107.0,30.0,0.0,0.0,0.0,0.0,,0.2803738317757009,,-0.031620553359683834,0.0760727565068837,,,Havelland,803.0,24208.0,12446.0,113.1,1.945042583962719,214.0,2.0,
19378,Schonwalde-Glien,,,,,,SPD,BB,14621.0,12063273.0,,2014.0,,,0.0,22.0,,7.0,,,63273.0,2014.0,2014.0,0.0,0.0,0.0,0.0,left,0.3181818181818182,62.0,18.0,0.0,0.0,0.0,0.0,,0.2903225806451613,,0.015151515151515138,-0.016129032258064557,,,Havelland,790.0,9202.0,4605.0,97.38,1.9982627578718783,94.0,1.0,
19382,Schonwalde-Glien,,,,,,SPD,BB,14621.0,12063273.0,,2019.0,,,0.0,12.0,,4.0,,,63273.0,2019.0,2019.0,0.0,0.0,0.0,1.0,left,0.3333333333333333,62.0,17.0,0.0,0.0,0.0,0.0,,0.27419354838709675,,0.015151515151515138,-0.016129032258064557,,,Havelland,791.0,9864.0,4936.0,97.36,1.9983792544570502,101.0,1.0,
19387,Wustermark,,,,,,SPD,BB,14641.0,12063357.0,,2014.0,,,0.0,16.0,,4.0,,,63357.0,2014.0,2014.0,0.0,0.0,0.0,1.0,left,0.25,58.0,16.0,0.0,0.0,0.0,0.0,,0.27586206896551724,,0.16176470588235292,0.0917849898580122,,,Havelland,794.0,27469.0,13883.0,387.84000000000003,1.9786069293380393,65.2,1.0,
19391,Wustermark,,,,,,SPD,BB,14641.0,12063357.0,,2019.0,,,0.0,17.0,,7.0,,,63357.0,2019.0,2019.0,0.0,0.0,0.0,6.0,left,0.4117647058823529,68.0,25.0,0.0,0.0,0.0,0.0,,0.36764705882352944,,0.16176470588235292,0.0917849898580122,,,Havelland,795.0,30324.0,15290.0,387.84999999999997,1.9832570307390451,72.2,1.0,
19396,Friesack,,,,,,SPD,BB,14662.0,12063088.0,,2014.0,,,0.0,6.0,,0.0,,,63088.0,2014.0,2014.0,0.0,0.0,0.0,0.0,left,0.0,23.0,5.0,0.0,0.0,0.0,0.0,,0.21739130434782608,,0.3333333333333333,0.22705314009661834,,,Havelland,798.0,4029.0,1966.0,170.57,2.0493387589013223,21.333333333333332,1.0,
19400,Friesack,,,,,,SPD,BB,14662.0,12063088.0,,2019.0,,,0.0,3.0,,1.0,,,63088.0,2019.0,2019.0,0.0,0.0,0.0,0.0,left,0.3333333333333333,9.0,4.0,0.0,0.0,0.0,0.0,,0.4444444444444444,,0.3333333333333333,0.22705314009661834,,,Havelland,799.0,4023.0,1976.0,170.58,2.0359311740890687,21.666666666666668,1.0,
19404,Wiesenaue,,,,,,FDP,BB,14662.0,12063142.0,,2014.0,,,0.0,1.0,,1.0,,,63142.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,,,,,,Havelland,798.0,4029.0,1966.0,170.57,2.0493387589013223,21.333333333333332,1.0,
19405,Paulineaue,,,,,,SPD,BB,14641.0,12063228.0,,2014.0,,,0.0,8.0,,2.0,,,63228.0,2014.0,2014.0,0.0,0.0,0.0,0.0,left,0.25,13.0,3.0,0.0,0.0,0.0,0.0,,0.23076923076923078,,0.15000000000000002,0.19780219780219777,,,Havelland,794.0,27469.0,13883.0,387.84000000000003,1.9786069293380393,65.2,1.0,
19407,Paulineaue,,,,,,SPD,BB,14641.0,12063228.0,,2019.0,,,0.0,5.0,,2.0,,,63228.0,2019.0,2019.0,0.0,0.0,0.0,0.0,left,0.4,7.0,3.0,0.0,0.0,0.0,0.0,,0.42857142857142855,,0.15000000000000002,0.19780219780219777,,,Havelland,795.0,30324.0,15290.0,387.84999999999997,1.9832570307390451,72.2,1.0,
19409,Markisch Luch,,,,,,CDU,BB,14715.0,12063186.0,,2014.0,,,0.0,2.0,,1.0,,,63186.0,2014.0,2014.0,0.0,0.0,0.0,0.0,right,0.5,2.0,1.0,0.0,0.0,0.0,0.0,,0.5,,,,,,Havelland,804.0,10717.0,5220.0,539.85,2.053065134099617,18.142857142857142,1.0,
