,plz,year,pop,female,density,degree_urban,size,share_fem
962,89611.0,2014,1266.0,639.0,48,gering besiedelt,"26,59",0.504739336492891
963,89613.0,2014,1520.0,722.0,96,gering besiedelt,"15,8",0.475
964,89611.0,2014,278.0,139.0,74,gering besiedelt,"3,77",0.5
965,89616.0,2014,2111.0,1007.0,205,gering besiedelt,"10,29",0.4770251065845571
966,89617.0,2014,877.0,548.0,156,gering besiedelt,"5,61",0.6248574686431014
967,89619.0,2014,746.0,370.0,84,gering besiedelt,"8,84",0.4959785522788204
968,89597.0,2014,203.0,99.0,78,gering besiedelt,"2,6",0.4876847290640394
969,88433.0,2014,8032.0,4020.0,160,gering besiedelt,"50,18",0.5004980079681275
970,88422.0,2014,475.0,231.0,42,gering besiedelt,"11,31",0.4863157894736842
971,88348.0,2014,299.0,139.0,73,gering besiedelt,"4,1",0.46488294314381273
972,88422.0,2014,3980.0,2039.0,167,gering besiedelt,"23,77",0.5123115577889448
973,88422.0,2014,729.0,357.0,75,gering besiedelt,"9,7",0.4897119341563786
974,88422.0,2014,415.0,200.0,57,gering besiedelt,"7,26",0.4819277108433735
975,88422.0,2014,495.0,250.0,44,gering besiedelt,"11,2",0.5050505050505051
976,88422.0,2014,210.0,105.0,113,gering besiedelt,"1,86",0.5
977,88422.0,2014,917.0,464.0,70,gering besiedelt,"13,12",0.5059978189749182
978,88422.0,2014,297.0,144.0,51,gering besiedelt,"5,77",0.48484848484848486
979,88422.0,2014,513.0,257.0,74,gering besiedelt,"6,95",0.5009746588693957
980,88427.0,2014,8384.0,4164.0,152,mittlere Besiedlungsdichte,"55,01",0.49666030534351147
981,88456.0,2014,2800.0,1374.0,63,gering besiedelt,"44,24",0.4907142857142857
982,88448.0,2014,1852.0,879.0,68,gering besiedelt,"27,2",0.474622030237581
983,88400.0,2014,31525.0,16312.0,437,mittlere Besiedlungsdichte,"72,16",0.5174306106264869
984,88436.0,2014,4244.0,2063.0,71,gering besiedelt,"59,72",0.4860980207351555
985,88454.0,2014,2168.0,1093.0,91,gering besiedelt,"23,76",0.5041512915129152
986,88437.0,2014,4437.0,2177.0,94,gering besiedelt,"47,02",0.4906468334460221
987,88441.0,2014,4163.0,2111.0,176,mittlere Besiedlungsdichte,"23,68",0.5070862358875811
988,88444.0,2014,4350.0,2190.0,211,gering besiedelt,"20,65",0.503448275862069
989,88447.0,2014,5045.0,2560.0,196,mittlere Besiedlungsdichte,"25,75",0.5074331020812686
990,88450.0,2014,2655.0,1302.0,106,gering besiedelt,"25,02",0.4903954802259887
991,88451.0,2014,2317.0,1163.0,208,gering besiedelt,"11,14",0.5019421665947346
992,88453.0,2014,3203.0,1617.0,122,gering besiedelt,"26,31",0.5048392132375897
993,88486.0,2014,1961.0,984.0,105,gering besiedelt,"18,64",0.5017848036715962
994,88457.0,2014,3478.0,1692.0,152,gering besiedelt,"22,86",0.4864864864864865
995,88480.0,2014,4382.0,2163.0,187,gering besiedelt,"23,38",0.4936102236421725
996,88483.0,2014,3671.0,1815.0,168,gering besiedelt,"21,87",0.49441569054753476
997,88471.0,2014,20655.0,10409.0,334,mittlere Besiedlungsdichte,"61,78",0.5039457758412007
998,88487.0,2014,4168.0,2041.0,158,gering besiedelt,"26,34",0.4896833013435701
999,88416.0,2014,1687.0,833.0,70,gering besiedelt,"24,26",0.49377593360995853
1000,88416.0,2014,8805.0,4360.0,147,mittlere Besiedlungsdichte,"59,96",0.4951731970471323
1001,88416.0,2014,1980.0,971.0,66,gering besiedelt,"29,88",0.4904040404040404
1002,88484.0,2014,1829.0,923.0,48,gering besiedelt,"37,86",0.5046473482777474
1003,88499.0,2014,2134.0,1067.0,90,mittlere Besiedlungsdichte,"23,74",0.5
1004,88525.0,2014,2588.0,1292.0,107,gering besiedelt,"24,09",0.4992272024729521
1005,88521.0,2014,5363.0,2652.0,142,gering besiedelt,"37,74",0.49449934738019763
1006,88515.0,2014,3416.0,1672.0,39,gering besiedelt,"88,37",0.4894613583138173
1007,88499.0,2014,10170.0,5154.0,157,mittlere Besiedlungsdichte,"64,96",0.5067846607669616
1008,88527.0,2014,2413.0,1205.0,90,mittlere Besiedlungsdichte,"26,87",0.499378367177787
1009,88524.0,2014,3502.0,1729.0,70,gering besiedelt,"49,77",0.49371787549971446
1010,88430.0,2014,4424.0,2141.0,70,gering besiedelt,"63,44",0.4839511754068716
1011,88459.0,2014,2395.0,1210.0,87,gering besiedelt,"27,68",0.5052192066805845
1012,88477.0,2014,6339.0,3117.0,129,gering besiedelt,"49,23",0.4917179365830573
1013,88489.0,2014,1573.0,748.0,78,gering besiedelt,"20,14",0.4755244755244755
1014,88074.0,2014,13027.0,6534.0,408,mittlere Besiedlungsdichte,"31,89",0.501573654717126
1015,88097.0,2014,4788.0,2420.0,328,mittlere Besiedlungsdichte,"14,58",0.5054302422723476
1016,88079.0,2014,8438.0,4226.0,413,mittlere Besiedlungsdichte,"20,43",0.5008295804693055
1017,88085.0,2014,7848.0,4052.0,514,mittlere Besiedlungsdichte,"15,27",0.5163098878695209
1018,88045.0,2014,58350.0,29597.0,834,dicht besiedelt,"69,94",0.5072322193658955
1019,88090.0,2014,6367.0,3225.0,688,mittlere Besiedlungsdichte,"9,26",0.506517983351657
1020,88697.0,2014,3887.0,1938.0,252,gering besiedelt,"15,45",0.4985850270131207
1021,88677.0,2014,13515.0,6863.0,330,mittlere Besiedlungsdichte,"40,91",0.5078061413244543
1022,88094.0,2014,4558.0,2247.0,227,gering besiedelt,"20,07",0.4929793769197016
1023,88693.0,2014,4163.0,2049.0,67,gering besiedelt,"62,18",0.4921931299543598
1024,88718.0,2014,1601.0,801.0,656,mittlere Besiedlungsdichte,"2,44",0.5003123048094941
1025,88709.0,2014,1411.0,748.0,480,gering besiedelt,"2,94",0.5301204819277109
1026,88709.0,2014,5684.0,2985.0,471,mittlere Besiedlungsdichte,"12,08",0.525158339197748
1027,88719.0,2014,1028.0,536.0,239,gering besiedelt,"4,3",0.5214007782101168
1028,88690.0,2014,8002.0,4092.0,511,mittlere Besiedlungsdichte,"15,66",0.5113721569607598
1029,88699.0,2014,2912.0,1446.0,110,gering besiedelt,"26,46",0.4965659340659341
1030,88633.0,2014,2988.0,1502.0,73,gering besiedelt,"40,77",0.5026773761713521
1031,88682.0,2014,11116.0,5704.0,177,mittlere Besiedlungsdichte,"62,7",0.5131342209427852
1032,88099.0,2014,2643.0,1278.0,99,gering besiedelt,"26,58",0.48354143019296253
1033,88069.0,2014,18473.0,9261.0,259,mittlere Besiedlungsdichte,"71,22",0.5013262599469496
1034,88696.0,2014,4269.0,2156.0,116,gering besiedelt,"36,73",0.5050363082689154
1035,78354.0,2014,2094.0,1062.0,489,gering besiedelt,"4,28",0.5071633237822349
1036,88662.0,2014,22224.0,11927.0,379,mittlere Besiedlungsdichte,"58,67",0.5366720662347012
1037,88326.0,2014,9904.0,4962.0,189,mittlere Besiedlungsdichte,"52,34",0.5010096930533118
1038,88410.0,2014,14316.0,7091.0,79,gering besiedelt,"182,26",0.4953199217658564
1039,88316.0,2014,13351.0,6796.0,156,mittlere Besiedlungsdichte,"85,37",0.5090255411579657
1040,88353.0,2014,8696.0,4368.0,94,gering besiedelt,"92,4",0.5022999080036799
1041,88260.0,2014,6171.0,3044.0,81,gering besiedelt,"76,37",0.49327499594879276
1042,88361.0,2014,4003.0,1950.0,195,gering besiedelt,"20,48",0.48713464901324005
1043,88361.0,2014,636.0,311.0,67,gering besiedelt,"9,56",0.4889937106918239
1044,88370.0,2014,1213.0,579.0,120,gering besiedelt,"10,13",0.47732893652102226
1045,88361.0,2014,506.0,257.0,36,gering besiedelt,"14,25",0.5079051383399209
1046,88373.0,2014,650.0,311.0,112,gering besiedelt,"5,8",0.47846153846153844
1047,88379.0,2014,175.0,92.0,21,gering besiedelt,"8,25",0.5257142857142857
1048,88374.0,2014,753.0,363.0,48,gering besiedelt,"15,8",0.4820717131474104
1049,88376.0,2014,666.0,333.0,97,gering besiedelt,"6,85",0.5
1050,88377.0,2014,630.0,319.0,75,gering besiedelt,"8,42",0.5063492063492063
1051,88379.0,2014,281.0,146.0,68,gering besiedelt,"4,11",0.5195729537366548
1052,88371.0,2014,1681.0,819.0,63,gering besiedelt,"26,86",0.48720999405116
1053,88339.0,2014,19753.0,10205.0,182,gering besiedelt,"108,54",0.5166303852579355
1054,88368.0,2014,3129.0,1509.0,135,gering besiedelt,"23,16",0.4822627037392138
1055,88285.0,2014,3109.0,1535.0,127,gering besiedelt,"24,56",0.4937278867803152
1056,88287.0,2014,3014.0,1497.0,176,gering besiedelt,"17,16",0.4966821499668215
1057,88281.0,2014,3817.0,1885.0,117,gering besiedelt,"32,58",0.49384333246004714
1058,88289.0,2014,3149.0,1591.0,139,gering besiedelt,"22,7",0.5052397586535408
1059,88317.0,2014,2699.0,1307.0,80,gering besiedelt,"33,75",0.4842534271952575
1060,88319.0,2014,2526.0,1251.0,84,gering besiedelt,"30,2",0.49524940617577196
1061,88299.0,2014,22080.0,11014.0,126,mittlere Besiedlungsdichte,"174,96",0.49882246376811595
1062,88255.0,2014,7052.0,3561.0,440,mittlere Besiedlungsdichte,"16,01",0.5049631310266591
1063,88255.0,2014,5035.0,2538.0,218,mittlere Besiedlungsdichte,"23,07",0.5040714995034756
1064,88276.0,2014,4096.0,2017.0,144,gering besiedelt,"28,41",0.492431640625
1065,88212.0,2014,49172.0,25088.0,534,mittlere Besiedlungsdichte,"92,05",0.5102090620678434
1066,88250.0,2014,23881.0,12498.0, 1 962,mittlere Besiedlungsdichte,"12,17",0.5233449185544994
1067,88267.0,2014,4451.0,2207.0,200,gering besiedelt,"22,31",0.4958436306447989
1068,88364.0,2014,3678.0,1862.0,93,gering besiedelt,"39,49",0.5062533985861881
1069,88147.0,2014,1700.0,849.0,132,gering besiedelt,"12,92",0.49941176470588233
1070,88279.0,2014,4133.0,2102.0,135,gering besiedelt,"30,57",0.508589402371159
1071,88239.0,2014,26679.0,13810.0,263,mittlere Besiedlungsdichte,"101,29",0.5176355935379887
1072,88271.0,2014,4868.0,2407.0,128,gering besiedelt,"38,1",0.49445357436318815
1073,88263.0,2014,5140.0,2517.0,92,gering besiedelt,"56,16",0.4896887159533074
1074,88284.0,2014,4027.0,1996.0,153,gering besiedelt,"26,35",0.49565433325055874
1075,88273.0,2014,4519.0,2223.0,98,gering besiedelt,"46,09",0.4919229918123479
1076,88356.0,2014,6704.0,3325.0,62,gering besiedelt,"108,91",0.495972553699284
1077,72501.0,2014,6255.0,3121.0,118,mittlere Besiedlungsdichte,"52,97",0.4989608313349321
1078,72513.0,2014,1787.0,892.0,39,gering besiedelt,"46,06",0.4991606043648573
1079,72419.0,2014,1848.0,922.0,65,gering besiedelt,"28,39",0.4989177489177489
1080,72519.0,2014,2160.0,1065.0,69,gering besiedelt,"31,25",0.4930555555555556
1081,88367.0,2014,4087.0,2032.0,112,gering besiedelt,"36,57",0.4971862001468069
1082,88512.0,2014,9851.0,4963.0,198,mittlere Besiedlungsdichte,"49,8",0.503806720129936
1083,72516.0,2014,2529.0,1247.0,135,gering besiedelt,"18,72",0.4930802688809806
1084,88637.0,2014,2084.0,1034.0,44,gering besiedelt,"47,21",0.4961612284069098
1085,88605.0,2014,8203.0,4097.0,108,gering besiedelt,"76,24",0.4994514202121175
1086,88605.0,2014,2485.0,1232.0,50,gering besiedelt,"49,72",0.49577464788732395
1087,88636.0,2014,1974.0,988.0,79,gering besiedelt,"24,92",0.5005065856129686
1088,88630.0,2014,13077.0,6568.0,144,mittlere Besiedlungsdichte,"90,56",0.502255869083123
1089,88639.0,2014,2599.0,1385.0,59,gering besiedelt,"43,87",0.5328972681800692
1090,88634.0,2014,3309.0,1663.0,91,gering besiedelt,"36,52",0.5025687518887881
1091,88518.0,2014,4743.0,2333.0,123,gering besiedelt,"38,67",0.49188277461522245
1092,88348.0,2014,17222.0,8855.0,177,mittlere Besiedlungsdichte,"97,32",0.5141679247474161
1093,88631.0,2014,660.0,300.0,19,gering besiedelt,"35,11",0.45454545454545453
1094,72511.0,2014,2678.0,1341.0,72,gering besiedelt,"37,01",0.5007468259895445
1095,72514.0,2014,2758.0,1377.0,96,gering besiedelt,"28,75",0.4992748368382886
1096,72505.0,2014,4985.0,2483.0,112,gering besiedelt,"44,66",0.4980942828485456
1097,72488.0,2014,15756.0,8060.0,170,mittlere Besiedlungsdichte,"92,84",0.5115511551155115
1098,72517.0,2014,3549.0,1772.0,285,mittlere Besiedlungsdichte,"12,47",0.4992955762186531
1099,72477.0,2014,1595.0,804.0,83,gering besiedelt,"19,33",0.5040752351097179
1100,72510.0,2014,4818.0,2435.0,85,gering besiedelt,"56,47",0.5053964300539643
1101,14770.0,2014,71032.0,36115.0,309,dicht besiedelt,"229,71",0.5084328190111499
1102,3046.0,2014,99491.0,50597.0,602,dicht besiedelt,"165,15",0.5085585630861083
1103,15230.0,2014,57649.0,30062.0,390,dicht besiedelt,"147,85",0.5214661138961647
1104,14461.0,2014,164042.0,85334.0,871,dicht besiedelt,"188,25",0.5201960473537265
1105,16356.0,2014,12856.0,6392.0,222,mittlere Besiedlungsdichte,"57,96",0.4971997510889857
1106,16321.0,2014,36547.0,18824.0,351,mittlere Besiedlungsdichte,"104,16",0.5150627958519167
1107,16225.0,2014,38897.0,19881.0,415,mittlere Besiedlungsdichte,"93,65",0.5111191094428876
1108,16341.0,2014,19721.0,9967.0,763,mittlere Besiedlungsdichte,"25,85",0.5054003346686273
1109,16244.0,2014,9759.0,4917.0,41,gering besiedelt,"238,2",0.5038426068244697
1110,16348.0,2014,21656.0,10830.0,133,gering besiedelt,"162,84",0.500092353158478
1111,16356.0,2014,8197.0,4063.0,70,gering besiedelt,117,0.4956691472489935
1112,16359.0,2014,5632.0,2843.0,92,gering besiedelt,"60,92",0.5047940340909091
1113,16230.0,2014,799.0,389.0,23,gering besiedelt,"35,28",0.48685857321652065
1114,16348.0,2014,1739.0,853.0,43,gering besiedelt,"40,32",0.4905117883841288
1115,16230.0,2014,939.0,463.0,57,gering besiedelt,"16,61",0.49307774227902024
1116,16321.0,2014,1967.0,977.0,141,gering besiedelt,"13,92",0.49669547534316216
1117,16230.0,2014,886.0,428.0,27,gering besiedelt,"32,39",0.48306997742663654
1118,16247.0,2014,675.0,288.0,36,gering besiedelt,"18,78",0.4266666666666667
1119,16247.0,2014,809.0,394.0,18,gering besiedelt,"45,07",0.48702101359703337
1120,16247.0,2014,3352.0,1704.0,28,gering besiedelt,"121,73",0.5083532219570406
1121,16247.0,2014,446.0,218.0,18,gering besiedelt,"24,38",0.48878923766816146
1122,16230.0,2014,2132.0,1088.0,138,gering besiedelt,"15,5",0.5103189493433395
1123,16230.0,2014,2281.0,1153.0,19,gering besiedelt,"122,05",0.505480052608505
1124,16248.0,2014,512.0,242.0,23,gering besiedelt,"21,83",0.47265625
1125,16248.0,2014,646.0,306.0,60,gering besiedelt,"10,85",0.47368421052631576
1126,16248.0,2014,1206.0,609.0,36,gering besiedelt,"33,91",0.5049751243781094
1127,16248.0,2014,610.0,304.0,46,gering besiedelt,"13,29",0.49836065573770494
1128,16248.0,2014,2165.0,1064.0,60,gering besiedelt,"36,12",0.4914549653579677
1129,16248.0,2014,552.0,267.0,32,gering besiedelt,"17,06",0.483695652173913
1130,15741.0,2014,7125.0,3538.0,187,mittlere Besiedlungsdichte,"38,04",0.4965614035087719
1131,15732.0,2014,6421.0,3307.0, 2 301,mittlere Besiedlungsdichte,"2,79",0.5150288117115714
1132,15754.0,2014,6828.0,3426.0,50,gering besiedelt,"135,67",0.5017574692442882
1133,15926.0,2014,3679.0,1826.0,22,gering besiedelt,"166,57",0.49633052459907584
1134,15711.0,2014,34795.0,17812.0,362,mittlere Besiedlungsdichte,"96,04",0.5119126311251616
1135,15907.0,2014,13672.0,7116.0,113,mittlere Besiedlungsdichte,"120,85",0.5204798127559976
1136,15926.0,2014,9558.0,4861.0,46,gering besiedelt,"207,43",0.5085792006695962
1137,15913.0,2014,3989.0,1991.0,19,gering besiedelt,"211,55",0.49912258711456503
1138,15749.0,2014,8774.0,4294.0,89,gering besiedelt,"99,13",0.4894005014816503
1139,12529.0,2014,13895.0,6851.0,170,mittlere Besiedlungsdichte,"81,62",0.4930550557754588
1140,15732.0,2014,7706.0,3919.0,847,mittlere Besiedlungsdichte,"9,1",0.5085647547365689
1141,15745.0,2014,9945.0,5074.0, 1 093,mittlere Besiedlungsdichte,"9,1",0.5102061337355455
1142,15738.0,2014,10993.0,5665.0,867,mittlere Besiedlungsdichte,"12,68",0.5153279359592468
1143,15746.0,2014,2243.0,1145.0,33,gering besiedelt,"68,94",0.5104770396790014
1144,15757.0,2014,2176.0,1106.0,28,gering besiedelt,"78,09",0.5082720588235294
1145,15748.0,2014,740.0,366.0,30,gering besiedelt,"24,86",0.4945945945945946
1146,15748.0,2014,481.0,254.0,8,gering besiedelt,"62,32",0.5280665280665281
1147,15755.0,2014,815.0,405.0,121,gering besiedelt,"6,72",0.49693251533742333
1148,15755.0,2014,1812.0,885.0,38,gering besiedelt,"48,15",0.48841059602649006
1149,15913.0,2014,506.0,255.0,15,gering besiedelt,"33,31",0.5039525691699605
1150,15913.0,2014,775.0,374.0,22,gering besiedelt,"35,81",0.48258064516129034
1151,15868.0,2014,550.0,262.0,13,gering besiedelt,"43,43",0.4763636363636364
1152,15868.0,2014,1391.0,698.0,19,gering besiedelt,"73,03",0.5017972681524083
1153,15913.0,2014,1126.0,546.0,29,gering besiedelt,"39,03",0.4849023090586146
1154,15913.0,2014,1523.0,739.0,12,gering besiedelt,"131,4",0.4852265265922521
1155,15913.0,2014,472.0,226.0,13,gering besiedelt,"36,16",0.4788135593220339
1156,15913.0,2014,1000.0,497.0,46,gering besiedelt,"21,71",0.497
1157,15910.0,2014,895.0,434.0,30,gering besiedelt,"29,53",0.4849162011173184
1158,15938.0,2014,584.0,284.0,22,gering besiedelt,"26,94",0.4863013698630137
1159,15938.0,2014,2505.0,1251.0,39,gering besiedelt,"63,68",0.4994011976047904
1160,15938.0,2014,673.0,321.0,20,gering besiedelt,"34,35",0.4769687964338782
1161,15910.0,2014,589.0,290.0,11,gering besiedelt,"54,79",0.4923599320882852
1162,15910.0,2014,609.0,304.0,22,gering besiedelt,"28,1",0.49917898193760263
1163,15910.0,2014,614.0,336.0,20,gering besiedelt,"30,66",0.5472312703583062
1164,15910.0,2014,1141.0,568.0,25,gering besiedelt,"44,93",0.49780893952673094
1165,15938.0,2014,522.0,238.0,12,gering besiedelt,"41,95",0.4559386973180077
1166,15910.0,2014,830.0,404.0,32,gering besiedelt,"26,01",0.4867469879518072
1167,4924.0,2014,9411.0,4793.0,68,gering besiedelt,"138,88",0.5092976304324727
1168,3253.0,2014,8625.0,4389.0,57,gering besiedelt,"150,36",0.5088695652173914
1169,4910.0,2014,8161.0,4209.0,201,mittlere Besiedlungsdichte,"40,58",0.5157456194093861
1170,4895.0,2014,6529.0,3306.0,79,gering besiedelt,"82,16",0.506356256700873
1171,3238.0,2014,16407.0,8633.0,213,mittlere Besiedlungsdichte,"77,2",0.5261778509172914
1172,4916.0,2014,9127.0,4739.0,61,mittlere Besiedlungsdichte,149,0.5192286622110223
1173,4931.0,2014,3892.0,1951.0,44,gering besiedelt,"89,2",0.5012846865364851
1174,4932.0,2014,3990.0,2014.0,86,gering besiedelt,"46,2",0.5047619047619047
1175,4916.0,2014,3136.0,1514.0,20,gering besiedelt,"156,17",0.48278061224489793
1176,3249.0,2014,3343.0,1627.0,28,gering besiedelt,"119,29",0.48668860305115164
1177,4938.0,2014,5532.0,2740.0,41,gering besiedelt,"135,61",0.4953000723065799
1178,3238.0,2014,544.0,268.0,17,gering besiedelt,"31,74",0.49264705882352944
1179,3238.0,2014,1469.0,725.0,59,gering besiedelt,"24,71",0.49353301565690944
1180,3253.0,2014,482.0,225.0,55,gering besiedelt,"8,69",0.46680497925311204
1181,3253.0,2014,1546.0,755.0,40,gering besiedelt,"38,83",0.4883570504527814
1182,3253.0,2014,738.0,373.0,70,gering besiedelt,"10,59",0.505420054200542
1183,3246.0,2014,1226.0,619.0,56,gering besiedelt,"21,95",0.5048939641109299
1184,3238.0,2014,965.0,448.0,24,gering besiedelt,"40,97",0.46424870466321244
1185,3238.0,2014,1981.0,985.0,26,gering besiedelt,"76,09",0.497223624432105
1186,3238.0,2014,1479.0,717.0,35,gering besiedelt,"42,23",0.4847870182555781
1187,3238.0,2014,972.0,484.0,34,gering besiedelt,"28,51",0.49794238683127573
1188,4934.0,2014,2069.0,992.0,59,gering besiedelt,"35,05",0.4794586756887385
1189,4928.0,2014,2778.0,1378.0,53,gering besiedelt,"52,74",0.49604031677465804
1190,4928.0,2014,518.0,263.0,31,gering besiedelt,"16,49",0.5077220077220077
1191,4936.0,2014,678.0,337.0,21,gering besiedelt,"31,76",0.4970501474926254
1192,4936.0,2014,655.0,325.0,15,gering besiedelt,"43,04",0.4961832061068702
1193,4936.0,2014,828.0,410.0,35,gering besiedelt,"23,59",0.49516908212560384
1194,4936.0,2014,786.0,384.0,23,gering besiedelt,"33,79",0.48854961832061067
1195,4936.0,2014,2511.0,1272.0,32,gering besiedelt,"78,64",0.5065710872162486
1196,4932.0,2014,1404.0,699.0,63,gering besiedelt,"22,14",0.49786324786324787
1197,4932.0,2014,1059.0,528.0,53,gering besiedelt,"20,1",0.4985835694050991
1198,4932.0,2014,1298.0,633.0,63,gering besiedelt,"20,46",0.487673343605547
1199,4932.0,2014,858.0,436.0,67,gering besiedelt,"12,78",0.5081585081585082
1200,14656.0,2014,11167.0,5516.0,252,mittlere Besiedlungsdichte,"44,34",0.4939554043162891
1201,14624.0,2014,9280.0,4663.0,139,mittlere Besiedlungsdichte,"66,54",0.5024784482758621
1202,14612.0,2014,41777.0,21380.0,965,mittlere Besiedlungsdichte,"43,27",0.5117648466859755
1203,14669.0,2014,6355.0,3194.0,68,gering besiedelt,"93,63",0.5025963808025177
1204,14715.0,2014,4314.0,2103.0,27,gering besiedelt,"161,32",0.4874826147426982
1205,14641.0,2014,16761.0,8499.0,63,gering besiedelt,"268,11",0.507069983891176
1206,14727.0,2014,8430.0,4350.0,182,mittlere Besiedlungsdichte,"46,27",0.5160142348754448
1207,14712.0,2014,24127.0,12468.0,213,mittlere Besiedlungsdichte,"113,1",0.5167654494964148
1208,14621.0,2014,9202.0,4605.0,94,gering besiedelt,"97,38",0.5004346881112801
1209,14641.0,2014,8308.0,4172.0,157,gering besiedelt,"52,89",0.502166586422725
1210,14662.0,2014,2546.0,1250.0,30,gering besiedelt,"84,01",0.49096622152395913
1211,14662.0,2014,757.0,366.0,16,gering besiedelt,"46,94",0.48348745046235136
1212,14662.0,2014,726.0,350.0,18,gering besiedelt,"39,62",0.4820936639118457
1213,14641.0,2014,1233.0,611.0,39,gering besiedelt,"31,6",0.4955393349553934
