Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;;insgesamt;männlich;weiblich;je km2;plz;Längengrad;Breitengrad;key_travel;Reisegebiete;Schlüssel;Grad der Verstädterung
50;54;9;4;77;5435;;Stadtsteinach (VGem);;;;;;;;;;;;
60;64;9;4;77;5435;151;Rugendorf;17,32; 1 015;510;505;59;95365;11,2741;50,1201;;;;
60;63;9;4;77;5435;156;Stadtsteinach, St;39,79; 3 362; 1 622; 1 740;84;95346;11,3014;50,0947;;;;
50;54;9;4;77;5436;;Marktleugast (VGem);;;;;;;;;;;;
60;60;9;4;77;5436;117;Grafengehaig, M;20,8;971;485;486;47;95356;11,3535;50,1215;;;;
60;60;9;4;77;5436;138;Marktleugast, M;33,89; 3 334; 1 659; 1 675;98;95352;11,376;50,1018;;;;
50;54;9;4;77;5437;;Untersteinach (VGem);;;;;;;;;;;;
60;64;9;4;77;5437;118;Guttenberg;10,65;549;270;279;52;95358;11,3351;50,0917;;;;
60;63;9;4;77;5437;129;Kupferberg, St;8,28; 1 034;524;510;125;95362;11,3436;50,0822;;;;
60;60;9;4;77;5437;135;Ludwigschorgast, M;5,94;973;474;499;164;95364;11,3336;50,0735;;;;
60;64;9;4;77;5437;159;Untersteinach;11,43; 1 874;913;961;164;95369;11,3142;50,0755;;;;
50;54;9;4;77;5438;;Kasendorf (VGem);;;;;;;;;;;;
60;60;9;4;77;5438;124;Kasendorf, M;39,01; 2 499; 1 236; 1 263;64;95359;11,2101;50,0209;;;;
60;60;9;4;77;5438;164;Wonsees, M;36,79; 1 145;582;563;31;96197;11,1802;49,5833;;;;
50;54;9;4;77;5439;;Trebgast (VGem);;;;;;;;;;;;
60;64;9;4;77;5439;119;Harsdorf;11,25; 1 046;513;533;93;95499;11,3404;50,0141;;;;
60;64;9;4;77;5439;127;Ködnitz;19,62; 1 642;791;851;84;95361;11,3145;50,0528;;;;
60;64;9;4;77;5439;158;Trebgast;17,09; 1 656;849;807;97;95367;11,3304;50,0406;;;;
40;44;9;4;78;;;Lichtenfels;;;;;;;;;;;;
50;50;9;4;78;111;;Altenkunstadt;;;;;;;;;;;;
60;64;9;4;78;111;111;Altenkunstadt;32,92; 5 415; 2 626; 2 789;164;96264;11,1452;50,073;;;;
50;50;9;4;78;116;;Burgkunstadt, St;;;;;;;;;;;;
60;63;9;4;78;116;116;Burgkunstadt, St;40,59; 6 676; 3 181; 3 495;164;96224;11,1507;50,0828;;;;
50;50;9;4;78;120;;Ebensfeld, M;;;;;;;;;;;;
60;60;9;4;78;120;120;Ebensfeld, M;68,73; 5 682; 2 862; 2 820;83;96250;10,5732;50,0401;;;;
50;50;9;4;78;139;;Lichtenfels, St;;;;;;;;;;;;
60;63;9;4;78;139;139;Lichtenfels, St;122,28; 20 655; 10 088; 10 567;169;96215;11,0406;50,0849;;;;
50;50;9;4;78;145;;Michelau i.OFr.;;;;;;;;;;;;
60;64;9;4;78;145;145;Michelau i.OFr.;19,36; 6 587; 3 260; 3 327;340;96247;11,0643;50,0944;;;;
50;50;9;4;78;165;;Bad Staffelstein, St;;;;;;;;;;;;
60;63;9;4;78;165;165;Bad Staffelstein, St;99,4; 10 499; 5 100; 5 399;106;96231;10,5959;50,0605;;;;
50;50;9;4;78;176;;Weismain, St;;;;;;;;;;;;
60;63;9;4;78;176;176;Weismain, St;90,16; 4 755; 2 384; 2 371;53;96260;11,1422;50,0506;;;;
50;54;9;4;78;5441;;Redwitz a.d.Rodach (VGem);;;;;;;;;;;;
60;60;9;4;78;5441;143;Marktgraitz, M;3,75; 1 298;624;674;346;96257;11,1144;50,106;;;;
60;64;9;4;78;5441;155;Redwitz a.d.Rodach;14,66; 3 386; 1 624; 1 762;231;96257;11,1207;50,1019;;;;
50;54;9;4;78;5446;;Hochstadt-Marktzeuln (VGem);;;;;;;;;;;;
60;64;9;4;78;5446;127;Hochstadt a.Main;13,79; 1 704;827;877;124;96272;11,1016;50,0901;;;;
60;60;9;4;78;5446;144;Marktzeuln, M;6,86; 1 629;819;810;237;96275;11,1008;50,0959;;;;
50;50;9;4;78;9444;;Gdefr. Geb. (Lkr Lichtenfels);;;;;;;;;;;;
60;66;9;4;78;9444;444;Gdefr. Geb. (Lkr Lichtenfels);7,49;0;0;0;0;;0;0;;;;
40;44;9;4;79;;;Wunsiedel i.Fichtelgebirge;;;;;;;;;;;;
50;50;9;4;79;112;;Arzberg, St;;;;;;;;;;;;
60;63;9;4;79;112;112;Arzberg, St;43,2; 5 646; 2 709; 2 937;131;95659;12,1107;50,0326;;;;
50;50;9;4;79;129;;Kirchenlamitz, St;;;;;;;;;;;;
60;63;9;4;79;129;129;Kirchenlamitz, St;48,48; 3 565; 1 747; 1 818;74;95158;11,5702;50,0907;;;;
50;50;9;4;79;135;;Marktleuthen, St;;;;;;;;;;;;
60;63;9;4;79;135;135;Marktleuthen, St;35,48; 3 420; 1 689; 1 731;96;95168;12,0005;50,0746;;;;
50;50;9;4;79;136;;Marktredwitz, GKSt;;;;;;;;;;;;
60;67;9;4;79;136;136;Marktredwitz, GKSt;49,53; 17 385; 8 155; 9 230;351;95615;12,0511;50,0004;;;;
50;50;9;4;79;145;;Röslau;;;;;;;;;;;;
60;64;9;4;79;145;145;Röslau;29,84; 2 304; 1 119; 1 185;77;95195;11,5824;50,0508;;;;
50;50;9;4;79;150;;Schönwald, St;;;;;;;;;;;;
60;63;9;4;79;150;150;Schönwald, St;19,19; 3 525; 1 666; 1 859;184;95173;12,0518;50,1156;;;;
50;50;9;4;79;152;;Selb, GKSt;;;;;;;;;;;;
60;67;9;4;79;152;152;Selb, GKSt;62,37; 16 038; 7 640; 8 398;257;95100;12,0751;50,1011;;;;
50;50;9;4;79;166;;Weißenstadt, St;;;;;;;;;;;;
60;63;9;4;79;166;166;Weißenstadt, St;42,24; 3 378; 1 627; 1 751;80;95163;11,5306;50,0604;;;;
50;50;9;4;79;169;;Wunsiedel, St;;;;;;;;;;;;
60;63;9;4;79;169;169;Wunsiedel, St;54,88; 9 566; 4 637; 4 929;174;95632;12,0017;50,022;;;;
50;54;9;4;79;5442;;Thiersheim (VGem);;;;;;;;;;;;
60;64;9;4;79;5442;126;Höchstädt i.Fichtelgebirge;14,95; 1 186;582;604;79;95186;12,0515;50,061;;;;
60;60;9;4;79;5442;158;Thiersheim, M;23,7; 1 934;959;975;82;95707;12,0744;50,0433;;;;
60;60;9;4;79;5442;159;Thierstein, M;12,93; 1 246;612;634;96;95199;12,0614;50,0625;;;;
50;54;9;4;79;5443;;Schirnding (VGem);;;;;;;;;;;;
60;63;9;4;79;5443;127;Hohenberg a.d.Eger, St;8,2; 1 451;695;756;177;95691;12,1323;50,0549;;;;
60;60;9;4;79;5443;147;Schirnding, M;16,51; 1 334;666;668;81;95706;12,1341;50,0453;;;;
50;54;9;4;79;5444;;Tröstau (VGem);;;;;;;;;;;;
60;64;9;4;79;5444;111;Bad Alexandersbad;8,94; 1 194;535;659;134;95680;12,0056;50,0055;;;;
60;64;9;4;79;5444;138;Nagel;7,79; 1 792;834;958;230;95697;11,551;49,5839;;;;
60;64;9;4;79;5444;161;Tröstau;19,28; 2 522; 1 261; 1 261;131;95709;11,5705;50,0051;;;;
50;50;9;4;79;9444;;Gdefr. Geb. (Lkr Wunsiedel i.Fichtelgebirge);;;;;;;;;;;;
60;66;9;4;79;9444;444;Gdefr. Geb. (Lkr Wunsiedel i.Fichtelgebirge);108,91;0;0;0;0;;0;0;;;;
20;;9;5;;;;Reg.-Bez. Mittelfranken;;;;;;;;;;;;
40;41;9;5;61;;;Ansbach;;;;;;;;;;;;
50;50;9;5;61;0;;Ansbach;;;;;;;;;;;;
60;61;9;5;61;0;0;Ansbach;99,91; 40 420; 19 174; 21 246;405;91522;10,3419;49,1809;;;;
40;41;9;5;62;;;Erlangen;;;;;;;;;;;;
50;50;9;5;62;0;;Erlangen;;;;;;;;;;;;
60;61;9;5;62;0;0;Erlangen;76,94; 105 554; 51 696; 53 858;1 372;91052;11,0018;49,3542;;;;
40;41;9;5;63;;;Fürth;;;;;;;;;;;;
50;50;9;5;63;0;;Fürth;;;;;;;;;;;;
60;61;9;5;63;0;0;Fürth;63,35; 114 044; 55 209; 58 835;1 800;90762;10,5924;49,2839;;;;
40;41;9;5;64;;;Nürnberg;;;;;;;;;;;;
50;50;9;5;64;0;;Nürnberg;;;;;;;;;;;;
60;61;9;5;64;0;0;Nürnberg;186,38; 503 673; 243 354; 260 319;2 702;90403;11,0431;49,2703;;;;
40;41;9;5;65;;;Schwabach;;;;;;;;;;;;
50;50;9;5;65;0;;Schwabach;;;;;;;;;;;;
60;61;9;5;65;0;0;Schwabach;40,82; 38 751; 18 614; 20 137;949;91126;11,0115;49,1946;;;;
40;44;9;5;71;;;Ansbach;;;;;;;;;;;;
50;50;9;5;71;113;;Arberg, M;;;;;;;;;;;;
60;60;9;5;71;113;113;Arberg, M;31,3; 2 308; 1 175; 1 133;74;91722;10,3701;49,0839;;;;
50;50;9;5;71;114;;Aurach;;;;;;;;;;;;
60;64;9;5;71;114;114;Aurach;36,67; 2 884; 1 435; 1 449;79;91589;10,2445;49,1441;;;;
50;50;9;5;71;115;;Bechhofen, M;;;;;;;;;;;;
60;60;9;5;71;115;115;Bechhofen, M;61,86; 5 968; 3 046; 2 922;96;91572;10,3311;49,0936;;;;
50;50;9;5;71;127;;Burgoberbach;;;;;;;;;;;;
60;64;9;5;71;127;127;Burgoberbach;12,62; 3 355; 1 686; 1 669;266;91595;10,3531;49,1413;;;;
50;50;9;5;71;130;;Colmberg, M;;;;;;;;;;;;
60;60;9;5;71;130;130;Colmberg, M;38,35; 2 030; 1 017; 1 013;53;91598;10,2435;49,2116;;;;
50;50;9;5;71;135;;Dietenhofen, M;;;;;;;;;;;;
60;60;9;5;71;135;135;Dietenhofen, M;63,94; 5 565; 2 812; 2 753;87;90599;10,4123;49,2401;;;;
50;50;9;5;71;136;;Dinkelsbühl, GKSt;;;;;;;;;;;;
60;67;9;5;71;136;136;Dinkelsbühl, GKSt;75,16; 11 443; 5 555; 5 888;152;91550;10,1913;49,0408;;;;
50;50;9;5;71;139;;Dürrwangen, M;;;;;;;;;;;;
60;60;9;5;71;139;139;Dürrwangen, M;23,03; 2 590; 1 300; 1 290;112;91602;10,2317;49,0635;;;;
50;50;9;5;71;145;;Feuchtwangen, St;;;;;;;;;;;;
60;63;9;5;71;145;145;Feuchtwangen, St;137,24; 12 173; 6 024; 6 149;89;91555;10,1953;49,1004;;;;
50;50;9;5;71;146;;Flachslanden, M;;;;;;;;;;;;
60;60;9;5;71;146;146;Flachslanden, M;40,94; 2 419; 1 211; 1 208;59;91604;10,305;49,2357;;;;
50;50;9;5;71;165;;Heilsbronn, St;;;;;;;;;;;;
60;63;9;5;71;165;165;Heilsbronn, St;62,24; 9 070; 4 424; 4 646;146;91560;10,4725;49,2017;;;;
50;50;9;5;71;166;;Herrieden, St;;;;;;;;;;;;
60;63;9;5;71;166;166;Herrieden, St;81,71; 7 622; 3 781; 3 841;93;91567;10,295;49,1359;;;;
50;50;9;5;71;170;;Langfurth;;;;;;;;;;;;
60;64;9;5;71;170;170;Langfurth;21,16; 2 148; 1 063; 1 085;102;91731;10,2708;49,0557;;;;
50;50;9;5;71;171;;Lehrberg, M;;;;;;;;;;;;
60;60;9;5;71;171;171;Lehrberg, M;50,86; 3 119; 1 530; 1 589;61;91611;10,3035;49,2039;;;;
50;50;9;5;71;174;;Leutershausen, St;;;;;;;;;;;;
60;63;9;5;71;174;174;Leutershausen, St;84,11; 5 564; 2 739; 2 825;66;91578;10,2428;49,18;;;;
50;50;9;5;71;175;;Lichtenau, M;;;;;;;;;;;;
60;60;9;5;71;175;175;Lichtenau, M;41,39; 3 764; 1 853; 1 911;91;91586;10,4108;49,1641;;;;
50;50;9;5;71;177;;Merkendorf, St;;;;;;;;;;;;
60;63;9;5;71;177;177;Merkendorf, St;26,07; 2 756; 1 408; 1 348;106;91732;10,4205;49,1213;;;;
50;50;9;5;71;180;;Neuendettelsau;;;;;;;;;;;;
60;64;9;5;71;180;180;Neuendettelsau;33,77; 7 809; 3 591; 4 218;231;91564;10,472;49,1708;;;;
50;50;9;5;71;183;;Oberdachstetten;;;;;;;;;;;;
60;64;9;5;71;183;183;Oberdachstetten;23,65; 1 675;813;862;71;91617;10,2526;49,2458;;;;
50;50;9;5;71;190;;Petersaurach;;;;;;;;;;;;
60;64;9;5;71;190;190;Petersaurach;41,81; 4 987; 2 496; 2 491;119;91580;10,4451;49,1838;;;;
50;50;9;5;71;193;;Rothenburg ob der Tauber, GKSt;;;;;;;;;;;;
60;67;9;5;71;193;193;Rothenburg ob der Tauber, GKSt;41,68; 11 053; 5 286; 5 767;265;91541;10,1045;49,2238;;;;
50;50;9;5;71;196;;Sachsen b.Ansbach;;;;;;;;;;;;
60;64;9;5;71;196;196;Sachsen b.Ansbach;20,95; 3 233; 1 601; 1 632;154;91623;10,394;49,1721;;;;
50;50;9;5;71;199;;Schnelldorf;;;;;;;;;;;;
60;64;9;5;71;199;199;Schnelldorf;51,48; 3 530; 1 814; 1 716;69;91625;10,1043;49,1151;;;;
50;50;9;5;71;200;;Schopfloch, M;;;;;;;;;;;;
60;60;9;5;71;200;200;Schopfloch, M;15,34; 2 863; 1 439; 1 424;187;91626;10,1818;49,0718;;;;
50;50;9;5;71;214;;Wassertrüdingen, St;;;;;;;;;;;;
60;63;9;5;71;214;214;Wassertrüdingen, St;53,58; 5 979; 2 980; 2 999;112;91717;10,355;49,0228;;;;
50;50;9;5;71;226;;Windsbach, St;;;;;;;;;;;;
60;63;9;5;71;226;226;Windsbach, St;68,14; 6 030; 3 112; 2 918;88;91575;10,4936;49,1454;;;;
50;54;9;5;71;5501;;Rothenburg ob der Tauber (VGem);;;;;;;;;;;;
60;64;9;5;71;5501;111;Adelshofen;27,18;924;459;465;34;91587;11,07;48,1059;;;;
60;64;9;5;71;5501;152;Gebsattel;19,12; 1 814;937;877;95;91607;10,121;49,2106;;;;
60;64;9;5;71;5501;155;Geslau;41,97; 1 360;684;676;32;91608;10,1837;49,2156;;;;
60;64;9;5;71;5501;169;Insingen;21,32; 1 093;566;527;51;91610;10,0951;49,1811;;;;
60;64;9;5;71;5501;181;Neusitz;13,78; 2 056; 1 000; 1 056;149;91616;10,1324;49,222;;;;
60;64;9;5;71;5501;188;Ohrenbach;22,73;618;310;308;27;91620;10,1238;49,2811;;;;
60;64;9;5;71;5501;205;Steinsfeld;31,8; 1 251;625;626;39;91628;10,1244;49,2516;;;;
60;64;9;5;71;5501;225;Windelsbach;38,5; 1 088;549;539;28;91635;10,1759;49,2355;;;;
50;54;9;5;71;5502;;Schillingsfürst (VGem);;;;;;;;;;;;
60;64;9;5;71;5502;125;Buch a.Wald;26,44;928;477;451;35;91592;10,2001;49,1948;;;;
60;64;9;5;71;5502;134;Diebach;22,36; 1 110;559;551;50;91583;10,1114;49,1833;;;;
60;60;9;5;71;5502;137;Dombühl, M;17,9; 1 654;846;808;92;91601;10,1656;49,1515;;;;
60;63;9;5;71;5502;198;Schillingsfürst, St;27,52; 2 756; 1 327; 1 429;100;91583;10,1535;49,1711;;;;
60;64;9;5;71;5502;222;Wettringen;21,42;937;485;452;44;91631;10,0924;49,153;;;;
60;64;9;5;71;5502;228;Wörnitz;24,45; 1 610;813;797;66;91637;10,1436;49,1517;;;;
50;54;9;5;71;5504;;Weihenzell (VGem);;;;;;;;;;;;
60;64;9;5;71;5504;122;Bruckberg;7,62; 1 318;717;601;173;91590;10,4153;49,2129;;;;
60;64;9;5;71;5504;194;Rügland;20,92; 1 273;640;633;61;91622;10,3509;49,2403;;;;
60;64;9;5;71;5504;217;Weihenzell;45,23; 2 820; 1 437; 1 383;62;91629;10,3739;49,212;;;;
50;54;9;5;71;5506;;Triesdorf (VGem);;;;;;;;;;;;
60;63;9;5;71;5506;189;Ornbau, St;15,16; 1 634;813;821;108;91737;10,3922;49,1034;;;;
60;60;9;5;71;5506;216;Weidenbach, M;21,71; 2 182; 1 127; 1 055;101;91746;10,3838;49,1154;;;;
50;54;9;5;71;5507;;Dentlein a.Forst (VGem);;;;;;;;;;;;
60;64;9;5;71;5507;128;Burk;14,1; 1 171;589;582;83;91596;10,2847;49,0758;;;;
60;60;9;5;71;5507;132;Dentlein a.Forst, M;18,02; 2 393; 1 180; 1 213;133;91599;10,2525;49,0853;;;;
60;64;9;5;71;5507;223;Wieseth;20,58; 1 420;721;699;69;91632;10,2855;49,0939;;;;
50;54;9;5;71;5508;;Wilburgstetten (VGem);;;;;;;;;;;;
60;64;9;5;71;5508;179;Mönchsroth;11,92; 1 633;786;847;137;91614;10,2133;49,0114;;;;
60;60;9;5;71;5508;218;Weiltingen, M;24,02; 1 368;705;663;57;91744;10,27;49,0223;;;;
60;64;9;5;71;5508;224;Wilburgstetten;25,28; 2 089; 1 068; 1 021;83;91634;10,2327;49,0136;;;;
50;54;9;5;71;5509;;Hesselberg (VGem);;;;;;;;;;;;
60;64;9;5;71;5509;141;Ehingen;47,63; 1 964;998;966;41;91725;10,3226;49,0517;;;;
60;64;9;5;71;5509;154;Gerolfingen;12,59;995;487;508;79;91726;10,3037;49,0312;;;;
60;64;9;5;71;5509;192;Röckingen;10,91;735;370;365;67;91740;10,3337;49,0326;;;;
60;64;9;5;71;5509;208;Unterschwaningen;18,57;868;437;431;47;91743;10,3712;49,045;;;;
60;64;9;5;71;5509;227;Wittelshofen;24,23; 1 261;642;619;52;91749;10,2849;49,0336;;;;
50;54;9;5;71;5538;;Wolframs-Eschenbach (VGem);;;;;;;;;;;;
60;64;9;5;71;5538;178;Mitteleschenbach;10,51; 1 587;773;814;151;91734;10,4749;49,1244;;;;
60;63;9;5;71;5538;229;Wolframs-Eschenbach, St;25,47; 2 872; 1 430; 1 442;113;91639;10,4324;49,1334;;;;
50;50;9;5;71;9444;;Gdefr. Geb. (Lkr Ansbach);;;;;;;;;;;;
60;66;9;5;71;9444;444;Gdefr. Geb. (Lkr Ansbach);1,82;0;0;0;0;;0;0;;;;
40;44;9;5;72;;;Erlangen-Höchstadt;;;;;;;;;;;;
50;50;9;5;72;111;;Adelsdorf;;;;;;;;;;;;
60;64;9;5;72;111;111;Adelsdorf;31,67; 7 180; 3 618; 3 562;227;91325;10,5334;49,4253;;;;
50;50;9;5;72;115;;Baiersdorf, St;;;;;;;;;;;;
60;63;9;5;72;115;115;Baiersdorf, St;11,8; 7 259; 3 604; 3 655;615;91083;11,02;49,3943;;;;
50;50;9;5;72;119;;Bubenreuth;;;;;;;;;;;;
60;64;9;5;72;119;119;Bubenreuth;4,14; 4 508; 2 195; 2 313;1 089;91088;11,0057;49,3742;;;;
50;50;9;5;72;121;;Eckental, M;;;;;;;;;;;;
60;60;9;5;72;121;121;Eckental, M;29,75; 13 976; 6 856; 7 120;470;90542;11,1407;49,351;;;;
50;50;9;5;72;130;;Hemhofen;;;;;;;;;;;;
60;64;9;5;72;130;130;Hemhofen;6,76; 5 122; 2 528; 2 594;758;91334;10,5619;49,4059;;;;
50;50;9;5;72;131;;Heroldsberg, M;;;;;;;;;;;;
60;60;9;5;72;131;131;Heroldsberg, M;11,06; 7 801; 3 766; 4 035;705;90562;11,0924;49,3209;;;;
50;50;9;5;72;132;;Herzogenaurach, St;;;;;;;;;;;;
60;63;9;5;72;132;132;Herzogenaurach, St;47,62; 22 875; 11 454; 11 421;480;91074;10,5302;49,3407;;;;
50;50;9;5;72;135;;Höchstadt a.d.Aisch, St;;;;;;;;;;;;
60;63;9;5;72;135;135;Höchstadt a.d.Aisch, St;70,87; 13 178; 6 480; 6 698;186;91315;10,4821;49,421;;;;
50;50;9;5;72;137;;Kalchreuth;;;;;;;;;;;;
60;64;9;5;72;137;137;Kalchreuth;10,86; 3 052; 1 472; 1 580;281;90562;11,0748;49,3325;;;;
50;50;9;5;72;142;;Möhrendorf;;;;;;;;;;;;
60;64;9;5;72;142;142;Möhrendorf;13,18; 4 432; 2 202; 2 230;336;91096;11,0001;49,3822;;;;
50;50;9;5;72;149;;Röttenbach;;;;;;;;;;;;
60;64;9;5;72;149;149;Röttenbach;7,75; 4 628; 2 271; 2 357;597;91341;10,5537;49,4016;;;;
50;50;9;5;72;160;;Wachenroth, M;;;;;;;;;;;;
60;60;9;5;72;160;160;Wachenroth, M;23,17; 2 202; 1 158; 1 044;95;96193;10,4252;49,4503;;;;
50;50;9;5;72;164;;Weisendorf, M;;;;;;;;;;;;
60;60;9;5;72;164;164;Weisendorf, M;36,76; 6 233; 3 057; 3 176;170;91085;10,4932;49,3722;;;;
50;54;9;5;72;5510;;Höchstadt a.d.Aisch (VGem);;;;;;;;;;;;
60;64;9;5;72;5510;126;Gremsdorf;12,96; 1 532;897;635;118;91350;10,501;49,415;;;;
60;60;9;5;72;5510;139;Lonnerstadt, M;22,72; 1 992;998;994;88;91475;10,4553;49,4154;;;;
60;60;9;5;72;5510;143;Mühlhausen, M;16,59; 1 696;850;846;102;96172;10,4633;49,4512;;;;
60;60;9;5;72;5510;159;Vestenbergsgreuth, M;31,85; 1 567;791;776;49;91487;10,3901;49,4114;;;;
50;54;9;5;72;5512;;Aurachtal (VGem);;;;;;;;;;;;
60;64;9;5;72;5512;114;Aurachtal;18,4; 3 037; 1 541; 1 496;165;91086;10,4907;49,3353;;;;
60;64;9;5;72;5512;147;Oberreichenbach;4,83; 1 233;626;607;255;91097;10,4612;49,3524;;;;
50;54;9;5;72;5514;;Uttenreuth (VGem);;;;;;;;;;;;
60;64;9;5;72;5514;120;Buckenhof;1,39; 3 327; 1 646; 1 681;2 394;91054;11,0302;49,3536;;;;
60;64;9;5;72;5514;141;Marloffstein;6,62; 1 613;822;791;244;91080;11,0355;49,3703;;;;
60;64;9;5;72;5514;154;Spardorf;3,22; 1 970;966; 1 004;612;91080;11,0316;49,3632;;;;
60;64;9;5;72;5514;158;Uttenreuth;5,95; 4 761; 2 349; 2 412;800;91080;11,0427;49,3548;;;;
50;54;9;5;72;5539;;Heßdorf (VGem);;;;;;;;;;;;
60;64;9;5;72;5539;127;Großenseebach;7,2; 2 390; 1 148; 1 242;332;91091;10,5233;49,3755;;;;
60;64;9;5;72;5539;133;Heßdorf;24,78; 3 495; 1 769; 1 726;141;91093;10,5435;49,3737;;;;
50;50;9;5;72;9444;;Gdefr. Geb. (Lkr Erlangen-Höchstadt);;;;;;;;;;;;
60;66;9;5;72;9444;444;Gdefr. Geb. (Lkr Erlangen-Höchstadt);102,74;0;0;0;0;;0;0;;;;
40;44;9;5;73;;;Fürth;;;;;;;;;;;;
50;50;9;5;73;111;;Ammerndorf, M;;;;;;;;;;;;
60;60;9;5;73;111;111;Ammerndorf, M;5,06; 2 118; 1 044; 1 074;419;90614;10,5106;49,2515;;;;
50;50;9;5;73;114;;Cadolzburg, M;;;;;;;;;;;;
60;60;9;5;73;114;114;Cadolzburg, M;45,42; 10 224; 5 026; 5 198;225;90556;10,5109;49,2736;;;;
50;50;9;5;73;115;;Großhabersdorf;;;;;;;;;;;;
60;64;9;5;73;115;115;Großhabersdorf;35,51; 4 203; 2 075; 2 128;118;90613;10,473;49,2419;;;;
50;50;9;5;73;120;;Langenzenn, St;;;;;;;;;;;;
60;63;9;5;73;120;120;Langenzenn, St;46,33; 10 419; 5 062; 5 357;225;90579;10,4744;49,2943;;;;
50;50;9;5;73;122;;Oberasbach, St;;;;;;;;;;;;
60;63;9;5;73;122;122;Oberasbach, St;12,08; 17 026; 8 204; 8 822;1 409;90522;10,5817;49,2606;;;;
50;50;9;5;73;124;;Puschendorf;;;;;;;;;;;;
60;64;9;5;73;124;124;Puschendorf;3,4; 2 160; 1 017; 1 143;635;90617;10,4956;49,3122;;;;
50;50;9;5;73;125;;Roßtal, M;;;;;;;;;;;;
60;60;9;5;73;125;125;Roßtal, M;44,38; 9 806; 4 819; 4 987;221;90574;10,531;49,2356;;;;
50;50;9;5;73;127;;Stein, St;;;;;;;;;;;;
60;63;9;5;73;127;127;Stein, St;19,51; 13 863; 6 570; 7 293;711;90547;11,0056;49,2452;;;;
50;50;9;5;73;133;;Wilhermsdorf, M;;;;;;;;;;;;
60;60;9;5;73;133;133;Wilhermsdorf, M;26,64; 5 073; 2 557; 2 516;190;91452;10,4252;49,2856;;;;
50;50;9;5;73;134;;Zirndorf, St;;;;;;;;;;;;
60;63;9;5;73;134;134;Zirndorf, St;28,79; 25 847; 13 098; 12 749;898;90513;10,5723;49,263;;;;
50;54;9;5;73;5517;;Veitsbronn (VGem);;;;;;;;;;;;
60;64;9;5;73;5517;126;Seukendorf;8,49; 3 146; 1 528; 1 618;371;90556;10,5237;49,2915;;;;
60;64;9;5;73;5517;130;Veitsbronn;16,17; 6 212; 3 023; 3 189;384;90587;10,5302;49,3044;;;;
50;54;9;5;73;5540;;Obermichelbach-Tuchenbach (VGem);;;;;;;;;;;;
60;64;9;5;73;5540;123;Obermichelbach;9,28; 3 082; 1 523; 1 559;332;90587;10,5436;49,3151;;;;
60;64;9;5;73;5540;129;Tuchenbach;6,49; 1 296;659;637;200;90587;10,5135;49,315;;;;
40;44;9;5;74;;;Nürnberger Land;;;;;;;;;;;;
50;50;9;5;74;112;;Altdorf b.Nürnberg, St;;;;;;;;;;;;
60;63;9;5;74;112;112;Altdorf b.Nürnberg, St;48,62; 15 382; 7 511; 7 871;316;90518;11,2118;49,2308;;;;
50;50;9;5;74;117;;Burgthann;;;;;;;;;;;;
60;64;9;5;74;117;117;Burgthann;39,21; 11 228; 5 558; 5 670;286;90559;11,1855;49,2105;;;;
50;50;9;5;74;123;;Feucht, M;;;;;;;;;;;;
60;60;9;5;74;123;123;Feucht, M;9,8; 13 260; 6 731; 6 529;1 353;90537;11,1253;49,223;;;;
50;50;9;5;74;132;;Hersbruck, St;;;;;;;;;;;;
60;63;9;5;74;132;132;Hersbruck, St;22,91; 12 321; 5 973; 6 348;538;91217;11,2557;49,3034;;;;
50;50;9;5;74;135;;Kirchensittenbach;;;;;;;;;;;;
60;64;9;5;74;135;135;Kirchensittenbach;43,19; 2 179; 1 073; 1 106;50;91241;11,2519;49,3323;;;;
50;50;9;5;74;138;;Lauf a.d.Pegnitz, St;;;;;;;;;;;;
60;63;9;5;74;138;138;Lauf a.d.Pegnitz, St;59,81; 26 090; 12 579; 13 511;436;91207;11,1641;49,3042;;;;
50;50;9;5;74;139;;Leinburg;;;;;;;;;;;;
60;64;9;5;74;139;139;Leinburg;29,44; 6 434; 3 185; 3 249;219;91227;11,1832;49,2701;;;;
50;50;9;5;74;140;;Neuhaus a.d.Pegnitz, M;;;;;;;;;;;;
60;60;9;5;74;140;140;Neuhaus a.d.Pegnitz, M;23,31; 2 865; 1 421; 1 444;123;91284;11,3257;49,3745;;;;
50;50;9;5;74;141;;Neunkirchen a.Sand;;;;;;;;;;;;
60;64;9;5;74;141;141;Neunkirchen a.Sand;14,14; 4 647; 2 254; 2 393;329;91233;11,1908;49,3134;;;;
50;50;9;5;74;146;;Ottensoos;;;;;;;;;;;;
60;64;9;5;74;146;146;Ottensoos;10,01; 2 062; 1 051; 1 011;206;91242;11,203;49,3036;;;;
50;50;9;5;74;147;;Pommelsbrunn;;;;;;;;;;;;
60;64;9;5;74;147;147;Pommelsbrunn;50,04; 5 290; 2 615; 2 675;106;91224;11,3046;49,3011;;;;
50;50;9;5;74;150;;Reichenschwand;;;;;;;;;;;;
60;64;9;5;74;150;150;Reichenschwand;6,84; 2 191; 1 064; 1 127;320;91244;11,2231;49,3045;;;;
50;50;9;5;74;152;;Röthenbach a.d.Pegnitz, St;;;;;;;;;;;;
60;63;9;5;74;152;152;Röthenbach a.d.Pegnitz, St;14,27; 11 873; 5 663; 6 210;832;90552;11,142;49,2855;;;;
